YEAR_MONTH,CITY,SUBSTANCE,CLASS,ITEMS,ACTUAL_COST
202203,Manchester,Loprazolam mesilate,anxiolytic,21.0000,677.3756
202203,Manchester,Lorazepam,anxiolytic,1074.0000,12085.6183
202203,Manchester,Lormetazepam,anxiolytic,18.0000,265.4864
202203,Manchester,Melatonin,anxiolytic,3178.0000,91025.5627
202203,Manchester,Midazolam hydrochloride,anxiolytic,152.0000,13292.2626
202203,Manchester,Midazolam maleate,anxiolytic,22.0000,3806.9281
202203,Manchester,Mirtazapine,antidepressant,29489.0000,30133.3138
202203,Manchester,Moclobemide,antidepressant,3.0000,191.2890
202203,Manchester,Nitrazepam,anxiolytic,949.0000,5495.3071
202203,Manchester,Nortriptyline,antidepressant,2663.0000,10884.4646
202203,Manchester,Oxazepam,anxiolytic,42.0000,274.0280
202203,Manchester,Paroxetine hydrochloride,antidepressant,2516.0000,5371.6827
202203,Manchester,Phenelzine sulfate,antidepressant,3.0000,2007.9173
202203,Manchester,Phenobarbital,anxiolytic,245.0000,4231.3927
202203,Manchester,Pregabalin,anxiolytic,21159.0000,59288.2661
202203,Manchester,Promethazine teoclate,anxiolytic,52.0000,153.0622
202203,Manchester,Reboxetine,antidepressant,28.0000,480.7149
202203,Manchester,Secobarbital sodium,anxiolytic,1.0000,259.3437
202203,Manchester,Sertraline hydrochloride,antidepressant,44401.0000,63117.9913
202203,Manchester,Temazepam,anxiolytic,1136.0000,2161.5034
202203,Manchester,Tranylcypromine sulfate,antidepressant,6.0000,11827.3056
202203,Manchester,Trazodone hydrochloride,antidepressant,3084.0000,12754.9778
202203,Manchester,Trimipramine maleate,antidepressant,16.0000,6834.1375
202203,Manchester,Tryptophan,antidepressant,4.0000,1073.8219
202203,Manchester,Venlafaxine,antidepressant,12891.0000,71217.5604
202203,Manchester,Vortioxetine,antidepressant,437.0000,7370.8119
202203,Manchester,Zolpidem tartrate,anxiolytic,1143.0000,998.9029
202203,Manchester,Zopiclone,anxiolytic,8263.0000,4849.9169
202203,Middlesbrough,Amitriptyline hydrochloride,antidepressant,6433.0000,7961.4892
202203,Middlesbrough,Bupropion hydrochloride,antidepressant,6.0000,139.8582
202203,Middlesbrough,Buspirone hydrochloride,anxiolytic,103.0000,1452.3205
202203,Middlesbrough,Chloral hydrate,anxiolytic,2.0000,50.1872
202203,Middlesbrough,Chlordiazepoxide hydrochloride,anxiolytic,9.0000,71.1304
202203,Middlesbrough,Citalopram hydrobromide,antidepressant,4393.0000,3880.4653
202203,Middlesbrough,Citalopram hydrochloride,antidepressant,30.0000,284.1766
202203,Middlesbrough,Clobazam,anxiolytic,84.0000,4501.7917
202203,Middlesbrough,Clomethiazole,anxiolytic,1.0000,5.2278
202203,Middlesbrough,Clomipramine hydrochloride,antidepressant,42.0000,378.7624
202203,Middlesbrough,Clonazepam,anxiolytic,260.0000,6244.7560
202203,Middlesbrough,Diazepam,anxiolytic,1576.0000,4530.7055
202203,Middlesbrough,Dosulepin hydrochloride,antidepressant,224.0000,1736.6707
202203,Middlesbrough,Doxepin,antidepressant,7.0000,2053.7145
202203,Middlesbrough,Duloxetine hydrochloride,antidepressant,2066.0000,4505.3791
202203,Middlesbrough,Escitalopram,antidepressant,626.0000,788.1681
202203,Middlesbrough,Fluoxetine hydrochloride,antidepressant,3591.0000,5556.3888
202203,Middlesbrough,Flupentixol decanoate,antidepressant,1.0000,2.4877
202203,Middlesbrough,Flupentixol hydrochloride,antidepressant,56.0000,171.5931
202203,Middlesbrough,Fluvoxamine maleate,antidepressant,18.0000,417.9727
202203,Middlesbrough,Imipramine hydrochloride,antidepressant,31.0000,264.7721
202203,Middlesbrough,Isocarboxazid,antidepressant,2.0000,815.4506
202203,Middlesbrough,Lofepramine hydrochloride,antidepressant,121.0000,1546.2353
202203,Middlesbrough,Loprazolam mesilate,anxiolytic,5.0000,86.2917
202203,Middlesbrough,Lorazepam,anxiolytic,318.0000,3141.5609
202203,Middlesbrough,Lormetazepam,anxiolytic,8.0000,188.0543
202203,Middlesbrough,Melatonin,anxiolytic,449.0000,12034.4947
202203,Middlesbrough,Midazolam hydrochloride,anxiolytic,32.0000,2652.8533
202203,Middlesbrough,Midazolam maleate,anxiolytic,1.0000,171.1855
202203,Middlesbrough,Mirtazapine,antidepressant,7130.0000,7522.1002
202203,Middlesbrough,Moclobemide,antidepressant,1.0000,26.1784
202203,Middlesbrough,Nitrazepam,anxiolytic,148.0000,390.0471
