YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST
202209,SOUTH WEST,Y58,0407020T0,Pentazocine hydrochloride,812.0,11.0,924.0,322.0,907.9,848.732
202209,SOUTH WEST,Y58,0407020V0,Pethidine hydrochloride,2910.0,83.0,5056.0,1239.0,6672.67,6243.7757
202209,SOUTH WEST,Y58,0407041A0,Analgesics with anti-emetics,11176.0,559.0,14288.0,0.0,4135.43,3877.51852
202209,SOUTH WEST,Y58,0407041AA,Eletriptan,938.0,84.0,1094.0,1030.0,4102.5,3835.50333
202209,SOUTH WEST,Y58,0407041AB,Frovatriptan,3956.0,507.0,5503.0,5503.0,10549.83,9867.69215
202209,SOUTH WEST,Y58,0407041B0,Almotriptan,4037.0,603.0,5741.0,5741.0,15292.7,14301.64596
202209,SOUTH WEST,Y58,0407041M0,Naratriptan hydrochloride,8309.0,1368.0,14494.0,14494.0,8593.79,8050.83368
202209,SOUTH WEST,Y58,0407041R0,Rizatriptan,20268.0,3755.0,33775.0,33037.0,66216.42,61938.14502
202209,SOUTH WEST,Y58,0407041T0,Sumatriptan succinate,53641.0,20592.0,195723.0,175677.5,219038.93,205009.14068
202209,SOUTH WEST,Y58,0407041U0,Tolfenamic acid,360.0,26.0,380.0,380.0,1029.04,962.33266
202209,SOUTH WEST,Y58,0407041Z0,Zolmitriptan,23942.0,3602.0,38804.0,43548.0,58266.24,54509.07552
202209,SOUTH WEST,Y58,0407042F0,Clonidine hydrochloride,137741.0,1702.0,221466.0,52165.5,67808.83,63469.19784
202209,SOUTH WEST,Y58,0407042Q0,Pizotifen malate,110771.0,3535.0,178650.0,991306.66638,11442.97,10797.70232
202209,SOUTH WEST,Y58,040801020,Valproic acid,4191.0,101.0,5449.0,1934.25001,1205.79,1137.26724
202209,SOUTH WEST,Y58,040801050,Topiramate,387430.0,8782.0,614683.0,74603.975,104560.65,98303.69855
202209,SOUTH WEST,Y58,040801060,Clobazam,159514.0,2507.0,208735.0,51650.5,83930.53,78616.56553
202209,SOUTH WEST,Y58,0408010A0,Levetiracetam,1127349.0,23458.0,2100750.0,549798.33341,273611.58,257297.23611
202209,SOUTH WEST,Y58,0408010AB,Tiagabine,364.0,5.0,448.0,158.66667,495.44,463.63967
202209,SOUTH WEST,Y58,0408010AD,Zonisamide,83262.0,1633.0,111943.0,0.0,88294.36,82602.48215
202209,SOUTH WEST,Y58,0408010AE,Pregabalin,1088972.0,71115.0,3657726.0,1438150.54987,172664.02,166059.27927
202209,SOUTH WEST,Y58,0408010AF,Rufinamide,29843.0,136.0,38682.0,0.0,18950.07,17720.90609
202209,SOUTH WEST,Y58,0408010AG,Stiripentol,840.0,6.0,960.0,0.0,6007.0,5695.68472
202209,SOUTH WEST,Y58,0408010AH,Lacosamide,173387.0,2188.0,237321.0,0.0,196545.95,183797.15957
202209,SOUTH WEST,Y58,0408010AI,Eslicarbazepine acetate,20170.0,434.0,23324.0,0.0,56085.18,52450.67001
202209,SOUTH WEST,Y58,0408010AK,Perampanel,21187.0,634.0,24935.0,0.0,83790.0,78483.3545
202209,SOUTH WEST,Y58,0408010AL,Brivaracetam,74297.0,1239.0,99645.0,0.0,160398.98,149974.43856
202209,SOUTH WEST,Y58,0408010AN,Cenobamate,7.0,1.0,7.0,0.0,34.13,32.01301
202209,SOUTH WEST,Y58,0408010C0,Carbamazepine,1189592.0,17133.0,1714930.0,329689.4625,103152.58,97548.86716
202209,SOUTH WEST,Y58,0408010D0,Oxcarbazepine,54890.0,656.0,65116.0,20069.64,16863.27,15821.3939
202209,SOUTH WEST,Y58,0408010F0,Clonazepam,186085.0,7602.0,331345.0,51062.125,123174.77,115889.40703
202209,SOUTH WEST,Y58,0408010G0,Gabapentin,1943784.0,52124.0,5750679.0,1309128.70022,272263.92,259233.67441
202209,SOUTH WEST,Y58,0408010H0,Lamotrigine,743438.0,30600.0,1792889.0,687737.705,249192.17,234374.16755
202209,SOUTH WEST,Y58,0408010I0,Ethosuximide,77863.0,380.0,91324.0,11803.8,177485.0,165904.48503
202209,SOUTH WEST,Y58,0408010N0,Phenobarbital,73556.0,1345.0,94069.0,33793.05531,17367.1,16267.80627
202209,SOUTH WEST,Y58,0408010Q0,Phenytoin sodium,188232.0,4132.0,259007.0,89484.91698,44486.43,41821.90587
202209,SOUTH WEST,Y58,0408010U0,Primidone,82818.0,1437.0,101571.0,26487.1,109237.49,102229.03586
202209,SOUTH WEST,Y58,0408010W0,Sodium valproate,1875871.0,18507.0,2550709.0,399007.65691,268723.39,252177.98935
202209,SOUTH WEST,Y58,0408010X0,Vigabatrin,4718.0,39.0,4914.0,1228.5,2532.0,2368.79314
202209,SOUTH WEST,Y58,0408010Z0,Phenytoin,79489.0,86.0,90386.0,12096.33332,849.11,797.58742
202209,SOUTH WEST,Y58,0408020Q0,Paraldehyde,150.0,6.0,150.0,0.0,133.8,125.12213
202209,SOUTH WEST,Y58,0408020V0,Midazolam maleate,787.0,196.0,825.0,0.0,34771.39,32502.4648
202209,SOUTH WEST,Y58,0408020W0,Midazolam hydrochloride,2706.0,757.0,3285.0,0.0,73429.0,68656.24223
202209,SOUTH WEST,Y58,0409010A0,Apomorphine hydrochloride,695.0,21.0,775.0,0.0,11941.65,11162.05217
202209,SOUTH WEST,Y58,0409010AA,Safinamide,1053.0,42.0,1248.0,0.0,2870.4,2683.82665
202209,SOUTH WEST,Y58,0409010AB,Opicapone,7675.0,400.0,11672.0,0.0,36533.36,34164.21435
202209,SOUTH WEST,Y58,0409010B0,Amantadine hydrochloride,44429.0,1163.0,66536.0,31715.5,19707.43,18477.76692
202209,SOUTH WEST,Y58,0409010H0,Ropinirole hydrochloride,238060.0,6572.0,329369.0,93967.45852,159358.57,149274.78538
202209,SOUTH WEST,Y58,0409010K0,Co-beneldopa (Benserazide/levodopa),816407.0,11711.0,1178867.0,392955.66523,79034.07,74849.16902
202209,SOUTH WEST,Y58,0409010N0,Co-careldopa (Carbidopa/levodopa),869992.0,11759.0,1221589.0,423577.49966,101446.85,95811.89302
202209,SOUTH WEST,Y58,0409010S0,Tolcapone,198.0,4.0,282.0,94.0,268.47,251.27063
202209,SOUTH WEST,Y58,0409010T0,Selegiline hydrochloride,8785.0,290.0,10866.0,7612.0,2948.79,2783.78617
202209,SOUTH WEST,Y58,0409010U0,Cabergoline,840.0,34.0,1020.0,1260.0,3667.11,3427.92005
202209,SOUTH WEST,Y58,0409010V0,Entacapone,30549.0,419.0,41142.0,13633.99996,5524.33,5194.87952
202209,SOUTH WEST,Y58,0409010W0,Pramipexole,216899.0,5570.0,320546.0,24810.4752,93103.04,87313.20162
202209,SOUTH WEST,Y58,0409010X0,Levodopa/carbidopa/entacapone,111165.0,1249.0,130411.0,0.0,65276.33,61107.87959
202209,SOUTH WEST,Y58,0409010Y0,Rasagiline mesilate,21191.0,1513.0,46311.0,46311.0,16919.77,15858.5074
202209,SOUTH WEST,Y58,0409010Z0,Rotigotine,28205.0,1235.0,38789.0,38789.0,166056.88,155230.49345
202209,SOUTH WEST,Y58,0409020C0,Trihexyphenidyl hydrochloride,74491.0,961.0,92442.0,44480.5,24960.12,23409.98795
202209,SOUTH WEST,Y58,0409020E0,Benzatropine mesilate,28.0,3.0,84.0,84.0,796.63,744.63101
202209,SOUTH WEST,Y58,0409020N0,Orphenadrine hydrochloride,4060.0,14.0,5110.0,340.66667,4122.07,3853.25112
202209,SOUTH WEST,Y58,0409020S0,Procyclidine hydrochloride,101992.0,4991.0,185908.0,56299.66659,16560.33,15890.22153
202209,SOUTH WEST,Y58,0409030C0,Tetrabenazine,10055.0,218.0,13119.0,6154.5,11803.41,11053.97328
202209,SOUTH WEST,Y58,0409030P0,Piracetam,8215.0,31.0,9214.0,2422.42292,915.09,857.58797
202209,SOUTH WEST,Y58,0409030R0,Riluzole,12578.0,153.0,14732.0,4396.0,3424.21,3203.87617
202209,SOUTH WEST,Y58,0410010A0,Acamprosate calcium,47957.0,995.0,94925.0,0.0,14742.66,13852.97976
202209,SOUTH WEST,Y58,0410010B0,Disulfiram,3104.0,180.0,4527.0,0.0,16712.66,15638.42757
202209,SOUTH WEST,Y58,0410010D0,Nalmefene,119.0,10.0,168.0,0.0,509.04,476.31331
202209,SOUTH WEST,Y58,0410020A0,Bupropion hydrochloride,20828.0,499.0,28422.0,0.0,19781.83,18511.87852
202209,SOUTH WEST,Y58,0410020B0,Nicotine,156409.0,4726.0,217436.6,0.0,141859.27,132665.18511
202209,SOUTH WEST,Y58,0410020C0,Varenicline tartrate,349.0,8.0,374.0,0.0,382.2,357.39575
202209,SOUTH WEST,Y58,0410020D0,Nicotine bitartrate,8589.0,67.0,10828.0,0.0,1009.08,946.36085
202209,SOUTH WEST,Y58,0410030A0,Buprenorphine hydrochloride,38263.0,5291.0,116619.0,888432.7026,94711.77,89540.36637
202209,SOUTH WEST,Y58,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,84.0,13.0,224.0,0.0,380.99,357.27717
202209,SOUTH WEST,Y58,0410030C0,Methadone hydrochloride,1839464.0,9700.0,6047684.0,0.0,67471.33,64509.93418
202209,SOUTH WEST,Y58,0410030E0,Naltrexone hydrochloride,2742.0,167.0,3592.0,0.0,9558.01,8943.56072
202209,SOUTH WEST,Y58,0411000D0,Donepezil hydrochloride,73391.0,15476.0,339604.0,374941.33325,28232.4,27140.36633
202209,SOUTH WEST,Y58,0411000E0,Rivastigmine,83000.0,3351.0,124076.0,33603.25,99123.76,92778.3592
202209,SOUTH WEST,Y58,0411000F0,Galantamine,12572.0,651.0,17179.0,15466.5,28276.94,26458.57002
202209,SOUTH WEST,Y58,0411000G0,Memantine hydrochloride,96474.0,14821.0,355325.0,267800.0,34491.35,32968.53947
202209,UNIDENTIFIED,-,0401010AD,Melatonin,3372.0,69.0,6512.0,0.0,6123.59,5727.03783
202209,UNIDENTIFIED,-,0401010R0,Nitrazepam,91.0,7.0,231.0,231.0,22.61,21.31991
202209,UNIDENTIFIED,-,0401010T0,Temazepam,111.0,11.0,188.0,129.0,193.17,181.38846
202209,UNIDENTIFIED,-,0401010Y0,Zolpidem tartrate,133.0,15.0,301.0,287.0,13.56,13.54786
202209,UNIDENTIFIED,-,0401010Z0,Zopiclone,210.0,94.0,1583.0,1222.0,51.83,55.71004
202209,UNIDENTIFIED,-,0401020B0,Buspirone hydrochloride,249.0,8.0,522.0,129.0,133.72,125.78455
202209,UNIDENTIFIED,-,0401020E0,Chlordiazepoxide hydrochloride,241.0,7.0,260.0,43.33333,43.5,41.44537
202209,UNIDENTIFIED,-,0401020K0,Diazepam,2069.0,253.0,5228.0,1980.8,369.24,369.25829
202209,UNIDENTIFIED,-,0401020P0,Lorazepam,289.0,28.0,670.0,218.0,337.13,316.95574
202209,UNIDENTIFIED,-,0401020T0,Oxazepam,31.0,2.0,31.0,15.0,3.14,3.0597
202209,UNIDENTIFIED,-,040201030,Risperidone,1095.0,63.0,2164.0,594.1,224.26,215.68003
202209,UNIDENTIFIED,-,040201060,Olanzapine,608.0,83.0,2071.0,1832.0,302.18,285.97067
202209,UNIDENTIFIED,-,0402010A0,Amisulpride,506.0,7.0,506.0,171.25,339.25,317.55206
202209,UNIDENTIFIED,-,0402010AB,Quetiapine,3090.0,271.0,11968.0,2734.33332,2420.0,2288.6478
202209,UNIDENTIFIED,-,0402010AD,Aripiprazole,807.0,84.0,2536.0,0.0,4569.27,4274.64503
202209,UNIDENTIFIED,-,0402010AJ,Cariprazine,28.0,1.0,28.0,0.0,80.36,75.12325
202209,UNIDENTIFIED,-,0402010D0,Chlorpromazine hydrochloride,56.0,1.0,56.0,4.66667,61.86,57.83168
202209,UNIDENTIFIED,-,0402010J0,Haloperidol,601.0,12.0,677.0,105.375,2405.28,2248.61493
202209,UNIDENTIFIED,-,0402010K0,Levomepromazine maleate,140.0,2.0,140.0,11.66667,33.77,31.68893
202209,UNIDENTIFIED,-,0402010L0,Levomepromazine hydrochloride,15.0,3.0,25.0,0.0,50.33,47.17962
202209,UNIDENTIFIED,-,0402010T0,Zuclopenthixol hydrochloride,400.0,2.0,400.0,106.66667,27.32,25.56024
202209,UNIDENTIFIED,-,0402010X0,Trifluoperazine,504.0,4.0,1344.0,67.2,412.02,385.55628
202209,UNIDENTIFIED,-,0402020AA,Risperidone,7.0,3.0,7.0,0.0,620.9,600.41696
202209,UNIDENTIFIED,-,0402020AD,Aripiprazole,1.0,1.0,1.0,0.0,220.41,206.03753
202209,UNIDENTIFIED,-,0402030K0,Lithium carbonate,669.0,36.0,1229.0,0.0,99.54,97.0844
202209,UNIDENTIFIED,-,0402030Q0,Valproic acid,406.0,17.0,714.0,216.25,196.74,185.69965
202209,UNIDENTIFIED,-,0403010B0,Amitriptyline hydrochloride,1270.0,128.0,6548.0,1388.26665,168.12,160.01315
202209,UNIDENTIFIED,-,0403010R0,Lofepramine hydrochloride,28.0,1.0,28.0,14.0,6.86,6.5243
202209,UNIDENTIFIED,-,0403010V0,Nortriptyline,600.0,16.0,922.0,199.46668,80.67,77.199
202209,UNIDENTIFIED,-,0403010X0,Trazodone hydrochloride,217.0,10.0,357.0,308.00001,38.85,36.6115
202209,UNIDENTIFIED,-,0403010Y0,Trimipramine maleate,42.0,2.0,84.0,11.2,537.54,502.65247
202209,UNIDENTIFIED,-,0403030D0,Citalopram hydrobromide,611.0,99.0,3649.0,4628.0,304.29,286.60405
202209,UNIDENTIFIED,-,0403030E0,Fluoxetine hydrochloride,770.0,71.0,2325.0,2130.0,322.74,307.40169
202209,UNIDENTIFIED,-,0403030P0,Paroxetine hydrochloride,146.0,4.0,176.0,148.0,11.86,11.1349
202209,UNIDENTIFIED,-,0403030Q0,Sertraline hydrochloride,1678.0,205.0,8028.0,10657.0,609.98,575.94147
202209,UNIDENTIFIED,-,0403030X0,Escitalopram,225.0,18.0,561.0,702.0,55.25,51.96425
202209,UNIDENTIFIED,-,0403040AB,Vortioxetine,98.0,6.0,154.0,0.0,152.46,142.67566
202209,UNIDENTIFIED,-,0403040F0,Flupentixol hydrochloride,378.0,6.0,434.0,434.0,35.16,33.42533
202209,UNIDENTIFIED,-,0403040U0,Reboxetine,60.0,1.0,60.0,30.0,18.91,17.68719
202209,UNIDENTIFIED,-,0403040W0,Venlafaxine,1525.0,89.0,2931.0,2713.875,813.89,766.70518
202209,UNIDENTIFIED,-,0403040X0,Mirtazapine,1005.0,188.0,5244.0,4860.5,347.61,332.61039
202209,UNIDENTIFIED,-,0403040Y0,Duloxetine hydrochloride,259.0,67.0,2009.0,1974.0,520.01,488.07355
202209,UNIDENTIFIED,-,0403040Z0,Agomelatine,147.0,5.0,259.0,259.0,148.65,139.10212
202209,UNIDENTIFIED,-,0404000L0,Dexamfetamine sulfate,266.0,6.0,294.0,0.0,298.64,279.38231
202209,UNIDENTIFIED,-,0404000M0,Methylphenidate hydrochloride,2856.0,116.0,4688.0,0.0,4038.57,3779.08335
202209,UNIDENTIFIED,-,0404000R0,Modafinil,266.0,4.0,266.0,0.0,54.52,51.20833
202209,UNIDENTIFIED,-,0404000S0,Atomoxetine hydrochloride,274.0,8.0,332.0,0.0,250.93,235.02593
202209,UNIDENTIFIED,-,0404000U0,Lisdexamfetamine dimesylate,689.0,65.0,1638.0,0.0,3765.03,3522.69032
202209,UNIDENTIFIED,-,0404000V0,Guanfacine,294.0,10.0,354.0,0.0,840.5,786.6222
202209,UNIDENTIFIED,-,0405010P0,Orlistat,522.0,6.0,774.0,258.0,257.63,240.97591
202209,UNIDENTIFIED,-,0406000A0,Hyoscine,11.0,4.0,15.0,45.04505,96.53,90.37423
202209,UNIDENTIFIED,-,0406000B0,Betahistine hydrochloride,648.0,19.0,1292.0,453.75,31.13,30.33218
202209,UNIDENTIFIED,-,0406000D0,Cinnarizine,359.0,8.0,611.0,203.66667,36.59,34.59913
202209,UNIDENTIFIED,-,0406000F0,Cyclizine hydrochloride,439.0,48.0,2528.0,1264.0,112.8,109.42706
202209,UNIDENTIFIED,-,0406000G0,Cyclizine lactate,35.0,4.0,55.0,18.33333,97.9,91.55474
202209,UNIDENTIFIED,-,0406000J0,Domperidone,421.0,9.0,481.0,160.33333,10.75,10.45942
202209,UNIDENTIFIED,-,0406000L0,Hyoscine hydrobromide,28.0,3.0,84.0,42.0,12.87,12.36653
202209,UNIDENTIFIED,-,0406000P0,Metoclopramide hydrochloride,864.0,11.0,1144.0,201.33334,98.78,92.76406
202209,UNIDENTIFIED,-,0406000S0,Ondansetron hydrochloride,569.0,11.0,605.0,158.25,416.23,389.77808
202209,UNIDENTIFIED,-,0406000T0,Prochlorperazine maleate,590.0,66.0,2109.0,985.16668,137.46,131.78707
202209,UNIDENTIFIED,-,0406000V0,Promethazine teoclate,28.0,1.0,28.0,28.0,4.23,3.96609
202209,UNIDENTIFIED,-,0407010B0,Aspirin,60.0,2.0,60.0,6.0,1.99,1.98481
202209,UNIDENTIFIED,-,0407010F0,Co-codamol (Codeine phosphate/paracetamol),6644.0,446.0,35050.0,5256.99994,1351.28,1289.63183
202209,UNIDENTIFIED,-,0407010H0,Paracetamol,3738.0,69.0,10006.0,1358.88335,411.39,386.37345
202209,UNIDENTIFIED,-,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),574.0,34.0,2016.0,346.50001,184.91,174.65321
202209,UNIDENTIFIED,-,0407010P0,Nefopam hydrochloride,1230.0,26.0,2688.0,672.0,130.22,123.33638
202209,UNIDENTIFIED,-,040702040,Tramadol hydrochloride,1337.0,48.0,3151.0,944.25,169.74,161.1353
202209,UNIDENTIFIED,-,040702050,Hydromorphone hydrochloride,56.0,1.0,56.0,9.33333,20.98,19.60958
202209,UNIDENTIFIED,-,0407020A0,Fentanyl,16.0,4.0,20.0,30.0,61.78,58.0941
202209,UNIDENTIFIED,-,0407020AD,Oxycodone hydrochloride,2615.0,39.0,3591.0,499.66665,1157.04,1083.64529
202209,UNIDENTIFIED,-,0407020AG,Tapentadol hydrochloride,420.0,10.0,504.0,0.0,529.36,495.00598
202209,UNIDENTIFIED,-,0407020B0,Buprenorphine,285.0,40.0,607.0,641.09088,488.03,457.09728
202209,UNIDENTIFIED,-,0407020C0,Codeine phosphate,1400.0,108.0,6086.0,1724.16667,193.31,183.2221
202209,UNIDENTIFIED,-,0407020G0,Dihydrocodeine tartrate,773.0,42.0,1357.0,575.5,116.04,111.75623
202209,UNIDENTIFIED,-,0407020M0,Methadone hydrochloride,482.0,5.0,594.0,0.0,184.82,173.30949
202209,UNIDENTIFIED,-,0407020Q0,Morphine sulfate,4857.0,82.0,14658.0,569.32666,545.18,514.0854
202209,UNIDENTIFIED,-,0407041A0,Analgesics with anti-emetics,12.0,1.0,12.0,0.0,4.48,4.21216
202209,UNIDENTIFIED,-,0407041M0,Naratriptan hydrochloride,42.0,5.0,66.0,66.0,30.25,28.33606
202209,UNIDENTIFIED,-,0407041R0,Rizatriptan,36.0,7.0,48.0,48.0,50.52,47.30682
202209,UNIDENTIFIED,-,0407041T0,Sumatriptan succinate,199.0,28.0,337.0,240.0,143.74,135.09805
202209,UNIDENTIFIED,-,0407041Z0,Zolmitriptan,72.0,10.0,126.0,138.0,107.4,100.50859
202209,UNIDENTIFIED,-,0407042F0,Clonidine hydrochloride,242.0,3.0,242.0,45.5,181.53,169.80958
202209,UNIDENTIFIED,-,0407042Q0,Pizotifen malate,112.0,3.0,112.0,560.0,6.52,6.13131
202209,UNIDENTIFIED,-,040801050,Topiramate,778.0,12.0,1078.0,174.0,123.68,116.14998
202209,UNIDENTIFIED,-,0408010A0,Levetiracetam,1032.0,16.0,1264.0,297.66668,176.8,166.23735
202209,UNIDENTIFIED,-,0408010AD,Zonisamide,168.0,4.0,336.0,0.0,251.54,235.15891
202209,UNIDENTIFIED,-,0408010AE,Pregabalin,1788.0,88.0,4896.0,1488.48334,313.45,298.61691
202209,UNIDENTIFIED,-,0408010AH,Lacosamide,56.0,1.0,56.0,0.0,86.5,80.86218
202209,UNIDENTIFIED,-,0408010C0,Carbamazepine,4436.0,15.0,4492.0,302.0,143.32,134.84428
202209,UNIDENTIFIED,-,0408010F0,Clonazepam,262.0,11.0,360.0,48.75,134.23,126.69843
202209,UNIDENTIFIED,-,0408010G0,Gabapentin,1389.0,37.0,2435.0,549.58333,82.37,80.54838
202209,UNIDENTIFIED,-,0408010H0,Lamotrigine,1309.0,52.0,2835.0,1202.25,106.16,101.59599
202209,UNIDENTIFIED,-,0408010Q0,Phenytoin sodium,28.0,1.0,28.0,28.0,9.11,8.52733
202209,UNIDENTIFIED,-,0408010U0,Primidone,112.0,1.0,112.0,56.0,107.73,100.80543
202209,UNIDENTIFIED,-,0408010W0,Sodium valproate,5100.0,25.0,5700.0,564.99999,376.22,352.24273
202209,UNIDENTIFIED,-,0408010Z0,Phenytoin,500.0,1.0,500.0,200.0,39.21,36.66119
202209,UNIDENTIFIED,-,0408020V0,Midazolam maleate,2.0,1.0,2.0,0.0,91.52,85.55428
202209,UNIDENTIFIED,-,0409010AB,Opicapone,30.0,1.0,30.0,0.0,93.9,87.77881
202209,UNIDENTIFIED,-,0409010H0,Ropinirole hydrochloride,224.0,4.0,224.0,56.00001,117.36,109.7436
202209,UNIDENTIFIED,-,0409010K0,Co-beneldopa (Benserazide/levodopa),588.0,8.0,756.0,252.0,48.98,46.67981
202209,UNIDENTIFIED,-,0409010N0,Co-careldopa (Carbidopa/levodopa),822.0,7.0,822.0,298.33333,68.81,64.80211
202209,UNIDENTIFIED,-,0409010T0,Selegiline hydrochloride,28.0,1.0,28.0,28.0,9.02,8.54321
202209,UNIDENTIFIED,-,0409010W0,Pramipexole,272.0,11.0,452.0,22.5984,45.04,42.53437
202209,UNIDENTIFIED,-,0409020C0,Trihexyphenidyl hydrochloride,119.0,4.0,343.0,171.5,16.02,15.42317
202209,UNIDENTIFIED,-,0409020E0,Benzatropine mesilate,30.0,1.0,30.0,30.0,52.42,49.0083
202209,UNIDENTIFIED,-,0409020N0,Orphenadrine hydrochloride,28.0,1.0,28.0,9.33333,57.22,53.59477
202209,UNIDENTIFIED,-,0409020S0,Procyclidine hydrochloride,672.0,30.0,1386.0,381.99999,282.6,265.41245
202209,UNIDENTIFIED,-,0409030C0,Tetrabenazine,116.0,2.0,116.0,58.0,111.54,104.47897
202209,UNIDENTIFIED,-,0410010A0,Acamprosate calcium,406.0,23.0,1156.0,0.0,179.38,169.84803
202209,UNIDENTIFIED,-,0410010B0,Disulfiram,28.0,1.0,28.0,0.0,103.37,96.73023
202209,UNIDENTIFIED,-,0410020A0,Bupropion hydrochloride,60.0,1.0,60.0,0.0,41.76,39.04462
202209,UNIDENTIFIED,-,0410020B0,Nicotine,183.4,35.0,330.8,0.0,328.7,309.06317
202209,UNIDENTIFIED,-,0410030A0,Buprenorphine hydrochloride,908.0,95.0,1926.0,12323.33468,1858.21,1747.04739
202209,UNIDENTIFIED,-,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,70.0,2.0,70.0,0.0,63.5,59.47695
202209,UNIDENTIFIED,-,0410030C0,Methadone hydrochloride,80605.0,297.0,161151.0,0.0,1739.48,1667.8681
202209,UNIDENTIFIED,-,0410030E0,Naltrexone hydrochloride,114.0,3.0,128.0,0.0,123.6,115.7636
202209,UNIDENTIFIED,-,0411000D0,Donepezil hydrochloride,546.0,17.0,854.0,991.99999,34.05,32.43664
202209,UNIDENTIFIED,-,0411000E0,Rivastigmine,324.0,4.0,324.0,45.0,376.33,351.99757
202209,UNIDENTIFIED,-,0411000F0,Galantamine,28.0,1.0,28.0,42.0,39.9,37.29372
202209,UNIDENTIFIED,-,0411000G0,Memantine hydrochloride,908.0,34.0,1757.0,1369.5,246.53,231.78456
202210,EAST OF ENGLAND,Y61,0401010AC,Sodium oxybate,8820.0,18.0,9360.0,0.0,18720.0,17481.30534
202210,EAST OF ENGLAND,Y61,0401010AD,Melatonin,509952.0,16583.0,1019207.0,0.0,650876.2,608652.2915
202210,EAST OF ENGLAND,Y61,0401010B0,Chloral hydrate,15890.0,73.0,19680.0,1709.073,30980.85,28987.79964
202210,EAST OF ENGLAND,Y61,0401010D0,Clomethiazole edisilate,600.0,2.0,600.0,0.0,63.47,59.28194
202210,EAST OF ENGLAND,Y61,0401010F0,Clomethiazole,1608.0,44.0,2023.0,0.0,1105.84,1036.30168
202210,EAST OF ENGLAND,Y61,0401010N0,Loprazolam mesilate,4188.0,196.0,5638.0,5638.0,5151.23,4819.11687
202210,EAST OF ENGLAND,Y61,0401010P0,Lormetazepam,3641.0,141.0,4753.0,4198.5,2800.71,2624.23333
202210,EAST OF ENGLAND,Y61,0401010R0,Nitrazepam,42510.0,3287.0,90221.0,87953.0,12853.57,12190.51806
202210,EAST OF ENGLAND,Y61,0401010T0,Temazepam,69552.0,5320.0,136898.0,76223.5,144000.66,134779.32626
202210,EAST OF ENGLAND,Y61,0401010Y0,Zolpidem tartrate,58182.0,6813.0,147929.0,113606.5,7479.94,7374.60683
202210,EAST OF ENGLAND,Y61,0401010Z0,Zopiclone,156477.0,52686.0,1004549.0,764974.5,34001.35,35148.09531
202210,EAST OF ENGLAND,Y61,0401020B0,Buspirone hydrochloride,58659.0,1638.0,88362.0,19023.83324,19505.52,18330.08787
202210,EAST OF ENGLAND,Y61,0401020E0,Chlordiazepoxide hydrochloride,9563.0,211.0,11889.0,2415.99998,2288.69,2157.51717
202210,EAST OF ENGLAND,Y61,0401020K0,Diazepam,415017.0,42867.0,1168071.0,417258.62,75340.17,73371.40885
202210,EAST OF ENGLAND,Y61,0401020P0,Lorazepam,150673.0,12462.0,354797.0,134651.0,86247.89,81262.4472
202210,EAST OF ENGLAND,Y61,0401020T0,Oxazepam,11461.0,383.0,16219.0,6211.66664,2444.74,2300.22448
202210,EAST OF ENGLAND,Y61,0401030E0,Amobarbital sodium,84.0,5.0,420.0,0.0,581.9,543.95175
202210,EAST OF ENGLAND,Y61,0401030T0,Secobarbital sodium,56.0,1.0,56.0,0.0,138.35,129.30637
202210,EAST OF ENGLAND,Y61,040201030,Risperidone,325155.0,15150.0,567473.0,133519.2,119642.57,113119.99139
202210,EAST OF ENGLAND,Y61,040201060,Olanzapine,206684.0,22251.0,510304.0,401830.75,54155.35,51755.18582
202210,EAST OF ENGLAND,Y61,0402010A0,Amisulpride,72898.0,2481.0,100363.0,39808.125,48784.43,45788.51734
202210,EAST OF ENGLAND,Y61,0402010AB,Quetiapine,789507.0,47642.0,1707630.0,492071.66727,283614.77,269249.20105
202210,EAST OF ENGLAND,Y61,0402010AD,Aripiprazole,197476.0,14239.0,420065.0,0.0,652261.02,609806.28612
202210,EAST OF ENGLAND,Y61,0402010AE,Paliperidone,383.0,28.0,530.0,0.0,2121.05,1982.51331
202210,EAST OF ENGLAND,Y61,0402010AI,Lurasidone,4739.0,293.0,6524.0,0.0,9226.8,8631.55498
202210,EAST OF ENGLAND,Y61,0402010AJ,Cariprazine,196.0,4.0,196.0,0.0,562.52,525.31712
202210,EAST OF ENGLAND,Y61,0402010B0,Benperidol,154.0,8.0,294.0,49.0,525.84,491.93901
202210,EAST OF ENGLAND,Y61,0402010C0,Clozapine,142.0,4.0,142.0,46.91667,111.39,104.36779
202210,EAST OF ENGLAND,Y61,0402010D0,Chlorpromazine hydrochloride,74100.0,1380.0,97384.0,10272.76659,68946.31,64445.75232
202210,EAST OF ENGLAND,Y61,0402010H0,Flupentixol hydrochloride,8396.0,248.0,11578.0,5789.0,1611.96,1530.96939
202210,EAST OF ENGLAND,Y61,0402010I0,Fluphenazine hydrochloride,28.0,1.0,28.0,2.8,126.0,117.6737
