date,country,city,group,substance,items
2023-11,England,Birmingham,antidepressant,Bupropion hydrochloride,8.0
2023-11,England,Birmingham,anxiolytic,Buspirone hydrochloride,352.0
2023-11,England,Birmingham,anxiolytic,Chloral hydrate,8.0
2023-11,England,Birmingham,anxiolytic,Chlordiazepoxide hydrochloride,46.0
2023-11,England,Birmingham,antidepressant,Citalopram hydrobromide,17817.0
2023-11,England,Birmingham,antidepressant,Citalopram hydrochloride,124.0
2023-11,England,Birmingham,anxiolytic,Clobazam,854.0
2023-11,England,Birmingham,anxiolytic,Clomethiazole,18.0
2023-11,England,Birmingham,anxiolytic,Clomethiazole edisilate,2.0
2023-11,England,Birmingham,antidepressant,Clomipramine hydrochloride,238.0
2023-11,England,Birmingham,anxiolytic,Clonazepam,1001.0
2023-11,England,Birmingham,anxiolytic,Diazepam,6287.0
2023-11,England,Birmingham,antidepressant,Dosulepin hydrochloride,391.0
2023-11,England,Birmingham,antidepressant,Doxepin,8.0
2023-11,England,Birmingham,antidepressant,Duloxetine hydrochloride,5274.0
2023-11,England,Birmingham,antidepressant,Escitalopram,2004.0
2023-11,England,Birmingham,antidepressant,Fluoxetine hydrochloride,8779.0
2023-11,England,Birmingham,antidepressant,Flupentixol decanoate,45.0
2023-11,England,Birmingham,antidepressant,Flupentixol hydrochloride,208.0
2023-11,England,Birmingham,antidepressant,Fluvoxamine maleate,28.0
2023-11,England,Birmingham,antidepressant,Imipramine hydrochloride,62.0
2023-11,England,Birmingham,antidepressant,Isocarboxazid,2.0
2023-11,England,Birmingham,antidepressant,Lofepramine hydrochloride,113.0
2023-11,England,Birmingham,anxiolytic,Loprazolam mesilate,9.0
2023-11,England,Birmingham,anxiolytic,Lorazepam,1853.0
2023-11,England,Birmingham,anxiolytic,Lormetazepam,8.0
2023-11,England,Birmingham,anxiolytic,Melatonin,2450.0
2023-11,England,Birmingham,anxiolytic,Midazolam hydrochloride,158.0
2023-11,England,Birmingham,anxiolytic,Midazolam maleate,26.0
2023-11,England,Birmingham,antidepressant,Mirtazapine,20258.0
2023-11,England,Birmingham,antidepressant,Moclobemide,10.0
2023-11,England,Birmingham,anxiolytic,Nitrazepam,362.0
2023-11,England,Birmingham,antidepressant,Nortriptyline,590.0
2023-11,England,Birmingham,anxiolytic,Oxazepam,28.0
2023-11,England,Birmingham,antidepressant,Paroxetine hydrochloride,1812.0
2023-11,England,Birmingham,antidepressant,Phenelzine sulfate,1.0
2023-11,England,Birmingham,anxiolytic,Phenobarbital,186.0
2023-11,England,Birmingham,anxiolytic,Phenobarbital sodium,1.0
2023-11,England,Birmingham,anxiolytic,Pregabalin,16239.0
2023-11,England,Birmingham,anxiolytic,Promethazine teoclate,56.0
2023-11,England,Birmingham,antidepressant,Reboxetine,17.0
2023-11,England,Birmingham,antidepressant,Sertraline hydrochloride,34203.0
2023-11,England,Birmingham,anxiolytic,Sodium oxybate,3.0
2023-11,England,Birmingham,anxiolytic,Temazepam,441.0
2023-11,England,Birmingham,antidepressant,Tranylcypromine sulfate,2.0
2023-11,England,Birmingham,antidepressant,Trazodone hydrochloride,388.0
2023-11,England,Birmingham,antidepressant,Trimipramine maleate,8.0
2023-11,England,Birmingham,antidepressant,Tryptophan,2.0
2023-11,England,Birmingham,antidepressant,Venlafaxine,8391.0
2023-11,England,Birmingham,antidepressant,Vortioxetine,209.0
2023-11,England,Birmingham,anxiolytic,Zolpidem tartrate,1008.0
2023-11,England,Birmingham,anxiolytic,Zopiclone,6937.0
2023-11,England,Brighton,antidepressant,Agomelatine,4.0
2023-11,England,Brighton,antidepressant,Amitriptyline hydrochloride,3967.0
2023-11,England,Brighton,antidepressant,Bupropion hydrochloride,9.0
2023-11,England,Brighton,anxiolytic,Buspirone hydrochloride,77.0
2023-11,England,Brighton,anxiolytic,Chloral hydrate,1.0
2023-11,England,Brighton,antidepressant,Citalopram hydrobromide,3930.0
2023-11,England,Brighton,antidepressant,Citalopram hydrochloride,18.0
2023-11,England,Brighton,anxiolytic,Clobazam,80.0
2023-11,England,Brighton,anxiolytic,Clomethiazole,3.0
2023-11,England,Brighton,antidepressant,Clomipramine hydrochloride,57.0
2023-11,England,Brighton,anxiolytic,Clonazepam,534.0
2023-11,England,Brighton,anxiolytic,Diazepam,2669.0
2023-11,England,Brighton,antidepressant,Dosulepin hydrochloride,106.0
2023-11,England,Brighton,antidepressant,Doxepin,2.0
2023-11,England,Brighton,antidepressant,Duloxetine hydrochloride,2216.0
2023-11,England,Brighton,antidepressant,Escitalopram,742.0
2023-11,England,Brighton,antidepressant,Fluoxetine hydrochloride,2008.0
2023-11,England,Brighton,antidepressant,Flupentixol decanoate,5.0
2023-11,England,Brighton,antidepressant,Flupentixol hydrochloride,23.0
2023-11,England,Brighton,antidepressant,Fluvoxamine maleate,8.0
2023-11,England,Brighton,antidepressant,Imipramine hydrochloride,17.0
2023-11,England,Brighton,antidepressant,Lofepramine hydrochloride,10.0
2023-11,England,Brighton,anxiolytic,Loprazolam mesilate,7.0
2023-11,England,Brighton,anxiolytic,Lorazepam,242.0
2023-11,England,Brighton,anxiolytic,Lormetazepam,2.0
2023-11,England,Brighton,anxiolytic,Melatonin,1761.0
2023-11,England,Brighton,anxiolytic,Midazolam hydrochloride,26.0
2023-11,England,Brighton,anxiolytic,Midazolam maleate,7.0
2023-11,England,Brighton,antidepressant,Mirtazapine,4742.0
2023-11,England,Brighton,antidepressant,Moclobemide,12.0
2023-11,England,Brighton,anxiolytic,Nitrazepam,154.0
2023-11,England,Brighton,antidepressant,Nortriptyline,223.0
2023-11,England,Brighton,anxiolytic,Oxazepam,36.0
2023-11,England,Brighton,antidepressant,Paroxetine hydrochloride,263.0
2023-11,England,Brighton,antidepressant,Phenelzine sulfate,2.0
2023-11,England,Brighton,anxiolytic,Phenobarbital,67.0
2023-11,England,Brighton,anxiolytic,Phenobarbital sodium,3.0
2023-11,England,Brighton,anxiolytic,Pregabalin,3135.0
2023-11,England,Brighton,anxiolytic,Promethazine teoclate,4.0
2023-11,England,Brighton,antidepressant,Reboxetine,20.0
2023-11,England,Brighton,antidepressant,Sertraline hydrochloride,7292.0
2023-11,England,Brighton,anxiolytic,Temazepam,221.0
2023-11,England,Brighton,antidepressant,Tranylcypromine sulfate,2.0
2023-11,England,Brighton,antidepressant,Trazodone hydrochloride,722.0
2023-11,England,Brighton,antidepressant,Trimipramine maleate,13.0
2023-11,England,Brighton,antidepressant,Tryptophan,4.0
2023-11,England,Brighton,antidepressant,Venlafaxine,2176.0
2023-11,England,Brighton,antidepressant,Vortioxetine,304.0
2023-11,England,Brighton,anxiolytic,Zolpidem tartrate,667.0
2023-11,England,Brighton,anxiolytic,Zopiclone,1744.0
2023-11,England,Bristol,antidepressant,Agomelatine,20.0
2023-11,England,Bristol,antidepressant,Amitriptyline hydrochloride,17165.0
2023-11,England,Bristol,antidepressant,Bupropion hydrochloride,7.0
2023-11,England,Bristol,anxiolytic,Buspirone hydrochloride,42.0
2023-11,England,Bristol,anxiolytic,Chloral hydrate,6.0
2023-11,England,Bristol,anxiolytic,Chlordiazepoxide hydrochloride,48.0
2023-11,England,Bristol,antidepressant,Citalopram hydrobromide,14509.0
2023-11,England,Bristol,antidepressant,Citalopram hydrochloride,79.0
2023-11,England,Bristol,anxiolytic,Clobazam,305.0
2023-11,England,Bristol,anxiolytic,Clomethiazole,25.0
2023-11,England,Bristol,antidepressant,Clomipramine hydrochloride,208.0
2023-11,England,Bristol,anxiolytic,Clonazepam,895.0
2023-11,England,Bristol,anxiolytic,Diazepam,6600.0
2023-11,England,Bristol,antidepressant,Dosulepin hydrochloride,318.0
2023-11,England,Bristol,antidepressant,Doxepin,49.0
2023-11,England,Bristol,antidepressant,Duloxetine hydrochloride,4211.0
2023-11,England,Bristol,antidepressant,Escitalopram,2368.0
2023-11,England,Bristol,antidepressant,Fluoxetine hydrochloride,6084.0
2023-11,England,Bristol,antidepressant,Flupentixol decanoate,43.0
2023-11,England,Bristol,antidepressant,Flupentixol hydrochloride,143.0
2023-11,England,Bristol,antidepressant,Fluvoxamine maleate,23.0
2023-11,England,Bristol,antidepressant,Imipramine hydrochloride,75.0
2023-11,England,Bristol,antidepressant,Isocarboxazid,8.0
2023-11,England,Bristol,antidepressant,Lofepramine hydrochloride,151.0
2023-11,England,Bristol,anxiolytic,Loprazolam mesilate,7.0
2023-11,England,Bristol,anxiolytic,Lorazepam,1105.0
2023-11,England,Bristol,anxiolytic,Lormetazepam,5.0
2023-11,England,Bristol,anxiolytic,Melatonin,1472.0
2023-11,England,Bristol,anxiolytic,Midazolam hydrochloride,103.0
2023-11,England,Bristol,anxiolytic,Midazolam maleate,15.0
2023-11,England,Bristol,antidepressant,Mirtazapine,16107.0
2023-11,England,Bristol,antidepressant,Moclobemide,10.0
2023-11,England,Bristol,anxiolytic,Nitrazepam,277.0
2023-11,England,Bristol,antidepressant,Nortriptyline,1004.0
2023-11,England,Bristol,anxiolytic,Oxazepam,33.0
2023-11,England,Bristol,antidepressant,Paroxetine hydrochloride,1346.0
2023-11,England,Bristol,antidepressant,Phenelzine sulfate,4.0
2023-11,England,Bristol,anxiolytic,Phenobarbital,117.0
2023-11,England,Bristol,anxiolytic,Pregabalin,8201.0
2023-11,England,Bristol,anxiolytic,Promethazine teoclate,14.0
2023-11,England,Bristol,antidepressant,Reboxetine,25.0
2023-11,England,Bristol,antidepressant,Sertraline hydrochloride,27999.0
2023-11,England,Bristol,anxiolytic,Temazepam,396.0
2023-11,England,Bristol,antidepressant,Tranylcypromine sulfate,3.0
2023-11,England,Bristol,antidepressant,Trazodone hydrochloride,591.0
2023-11,England,Bristol,antidepressant,Trimipramine maleate,16.0
2023-11,England,Bristol,antidepressant,Venlafaxine,5993.0
2023-11,England,Bristol,antidepressant,Vortioxetine,276.0
2023-11,England,Bristol,anxiolytic,Zolpidem tartrate,550.0
2023-11,England,Bristol,anxiolytic,Zopiclone,5276.0
2023-11,England,Canterbury,antidepressant,Agomelatine,31.0
2023-11,England,Canterbury,antidepressant,Amitriptyline hydrochloride,1512.0
2023-11,England,Canterbury,antidepressant,Bupropion hydrochloride,4.0
2023-11,England,Canterbury,anxiolytic,Buspirone hydrochloride,28.0
2023-11,England,Canterbury,anxiolytic,Chloral hydrate,1.0
2023-11,England,Canterbury,anxiolytic,Chlordiazepoxide hydrochloride,1.0
2023-11,England,Canterbury,antidepressant,Citalopram hydrobromide,1622.0
2023-11,England,Canterbury,antidepressant,Citalopram hydrochloride,8.0
2023-11,England,Canterbury,anxiolytic,Clobazam,47.0
2023-11,England,Canterbury,anxiolytic,Clomethiazole,2.0
2023-11,England,Canterbury,antidepressant,Clomipramine hydrochloride,13.0
2023-11,England,Canterbury,anxiolytic,Clonazepam,150.0
2023-11,England,Canterbury,anxiolytic,Diazepam,526.0
2023-11,England,Canterbury,antidepressant,Dosulepin hydrochloride,62.0
2023-11,England,Canterbury,antidepressant,Duloxetine hydrochloride,676.0
2023-11,England,Canterbury,antidepressant,Escitalopram,655.0
2023-11,England,Canterbury,antidepressant,Fluoxetine hydrochloride,881.0
2023-11,England,Canterbury,antidepressant,Flupentixol decanoate,3.0
2023-11,England,Canterbury,antidepressant,Flupentixol hydrochloride,8.0
2023-11,England,Canterbury,antidepressant,Fluvoxamine maleate,1.0
2023-11,England,Canterbury,antidepressant,Imipramine hydrochloride,9.0
2023-11,England,Canterbury,antidepressant,Lofepramine hydrochloride,9.0
2023-11,England,Canterbury,anxiolytic,Loprazolam mesilate,5.0
2023-11,England,Canterbury,anxiolytic,Lorazepam,64.0
2023-11,England,Canterbury,anxiolytic,Melatonin,292.0
2023-11,England,Canterbury,anxiolytic,Midazolam hydrochloride,13.0
2023-11,England,Canterbury,anxiolytic,Midazolam maleate,4.0
2023-11,England,Canterbury,antidepressant,Mirtazapine,1259.0
2023-11,England,Canterbury,antidepressant,Moclobemide,1.0
2023-11,England,Canterbury,anxiolytic,Nitrazepam,24.0
2023-11,England,Canterbury,antidepressant,Nortriptyline,151.0
2023-11,England,Canterbury,anxiolytic,Oxazepam,23.0
2023-11,England,Canterbury,antidepressant,Paroxetine hydrochloride,127.0
2023-11,England,Canterbury,antidepressant,Phenelzine sulfate,5.0
2023-11,England,Canterbury,anxiolytic,Phenobarbital,22.0
2023-11,England,Canterbury,anxiolytic,Pregabalin,1540.0
2023-11,England,Canterbury,anxiolytic,Promethazine teoclate,3.0
2023-11,England,Canterbury,antidepressant,Reboxetine,1.0
2023-11,England,Canterbury,antidepressant,Sertraline hydrochloride,2593.0
2023-11,England,Canterbury,anxiolytic,Temazepam,30.0
2023-11,England,Canterbury,antidepressant,Trazodone hydrochloride,91.0
2023-11,England,Canterbury,antidepressant,Trimipramine maleate,2.0
2023-11,England,Canterbury,antidepressant,Venlafaxine,546.0
2023-11,England,Canterbury,antidepressant,Vortioxetine,44.0
2023-11,England,Canterbury,anxiolytic,Zolpidem tartrate,66.0
2023-11,England,Canterbury,anxiolytic,Zopiclone,455.0
2023-11,England,Exeter,antidepressant,Agomelatine,4.0
2023-11,England,Exeter,antidepressant,Amitriptyline hydrochloride,4235.0
2023-11,England,Exeter,antidepressant,Bupropion hydrochloride,3.0
2023-11,England,Exeter,anxiolytic,Buspirone hydrochloride,26.0
2023-11,England,Exeter,anxiolytic,Chloral hydrate,1.0
2023-11,England,Exeter,anxiolytic,Chlordiazepoxide hydrochloride,5.0
2023-11,England,Exeter,antidepressant,Citalopram hydrobromide,3596.0
2023-11,England,Exeter,antidepressant,Citalopram hydrochloride,13.0
2023-11,England,Exeter,anxiolytic,Clobazam,73.0
2023-11,England,Exeter,antidepressant,Clomipramine hydrochloride,43.0
2023-11,England,Exeter,anxiolytic,Clonazepam,208.0
2023-11,England,Exeter,anxiolytic,Diazepam,1717.0
2023-11,England,Exeter,antidepressant,Dosulepin hydrochloride,92.0
2023-11,England,Exeter,antidepressant,Doxepin,2.0
2023-11,England,Exeter,antidepressant,Duloxetine hydrochloride,795.0
2023-11,England,Exeter,antidepressant,Escitalopram,332.0
2023-11,England,Exeter,antidepressant,Fluoxetine hydrochloride,1667.0
2023-11,England,Exeter,antidepressant,Flupentixol decanoate,9.0
2023-11,England,Exeter,antidepressant,Flupentixol hydrochloride,19.0
2023-11,England,Exeter,antidepressant,Fluvoxamine maleate,8.0
2023-11,England,Exeter,antidepressant,Imipramine hydrochloride,46.0
2023-11,England,Exeter,antidepressant,Lofepramine hydrochloride,55.0
2023-11,England,Exeter,anxiolytic,Loprazolam mesilate,1.0
2023-11,England,Exeter,anxiolytic,Lorazepam,289.0
2023-11,England,Exeter,anxiolytic,Lormetazepam,2.0
2023-11,England,Exeter,anxiolytic,Melatonin,987.0
2023-11,England,Exeter,anxiolytic,Midazolam hydrochloride,10.0
2023-11,England,Exeter,anxiolytic,Midazolam maleate,5.0
2023-11,England,Exeter,antidepressant,Mirtazapine,3049.0
2023-11,England,Exeter,antidepressant,Moclobemide,6.0
2023-11,England,Exeter,anxiolytic,Nitrazepam,92.0
2023-11,England,Exeter,antidepressant,Nortriptyline,87.0
2023-11,England,Exeter,anxiolytic,Oxazepam,6.0
2023-11,England,Exeter,anxiolytic,Paraldehyde,1.0
2023-11,England,Exeter,antidepressant,Paroxetine hydrochloride,178.0
2023-11,England,Exeter,antidepressant,Phenelzine sulfate,1.0
2023-11,England,Exeter,anxiolytic,Phenobarbital,46.0
2023-11,England,Exeter,anxiolytic,Pregabalin,1941.0
2023-11,England,Exeter,anxiolytic,Promethazine teoclate,7.0
2023-11,England,Exeter,antidepressant,Reboxetine,1.0
2023-11,England,Exeter,antidepressant,Sertraline hydrochloride,5803.0
2023-11,England,Exeter,anxiolytic,Temazepam,56.0
2023-11,England,Exeter,antidepressant,Trazodone hydrochloride,315.0
2023-11,England,Exeter,antidepressant,Venlafaxine,1566.0
2023-11,England,Exeter,antidepressant,Vortioxetine,68.0
2023-11,England,Exeter,anxiolytic,Zolpidem tartrate,169.0
2023-11,England,Exeter,anxiolytic,Zopiclone,1679.0
2023-11,England,Leeds,antidepressant,Agomelatine,6.0
2023-11,England,Leeds,antidepressant,Amitriptyline hydrochloride,19777.0
2023-11,England,Leeds,antidepressant,Bupropion hydrochloride,6.0
2023-11,England,Leeds,anxiolytic,Buspirone hydrochloride,168.0
2023-11,England,Leeds,anxiolytic,Chloral hydrate,19.0
2023-11,England,Leeds,anxiolytic,Chlordiazepoxide hydrochloride,26.0
2023-11,England,Leeds,antidepressant,Citalopram hydrobromide,13435.0
2023-11,England,Leeds,antidepressant,Citalopram hydrochloride,91.0
2023-11,England,Leeds,anxiolytic,Clobazam,461.0
2023-11,England,Leeds,anxiolytic,Clomethiazole,4.0
2023-11,England,Leeds,antidepressant,Clomipramine hydrochloride,239.0
2023-11,England,Leeds,anxiolytic,Clonazepam,775.0
2023-11,England,Leeds,anxiolytic,Daridorexant,1.0
2023-11,England,Leeds,anxiolytic,Diazepam,2962.0
2023-11,England,Leeds,antidepressant,Dosulepin hydrochloride,271.0
2023-11,England,Leeds,antidepressant,Doxepin,27.0
2023-11,England,Leeds,antidepressant,Duloxetine hydrochloride,2839.0
2023-11,England,Leeds,antidepressant,Escitalopram,1068.0
2023-11,England,Leeds,antidepressant,Fluoxetine hydrochloride,8968.0
2023-11,England,Leeds,antidepressant,Flupentixol decanoate,59.0
2023-11,England,Leeds,antidepressant,Flupentixol hydrochloride,300.0
2023-11,England,Leeds,antidepressant,Fluvoxamine maleate,34.0
