date,city,chemical_substance,group ,items,actual_cost
2025-03,Nottingham,Chloral hydrate,anxiolytic,25.0,9721.96
2025-03,Nottingham,Chlordiazepoxide hydrochloride,anxiolytic,21.0,95.2524
2025-03,Nottingham,Citalopram hydrobromide,antidepressant,14080.0,10760.8019
2025-03,Nottingham,Citalopram hydrochloride,antidepressant,74.0,861.5567
2025-03,Nottingham,Clobazam,anxiolytic,512.0,11014.3868
2025-03,Nottingham,Clomethiazole,anxiolytic,1.0,48.3324
2025-03,Nottingham,Clomipramine hydrochloride,antidepressant,310.0,3680.3671
2025-03,Nottingham,Clonazepam,anxiolytic,1113.0,8891.343
2025-03,Nottingham,Daridorexant,anxiolytic,75.0,2858.2026
2025-03,Nottingham,Diazepam,anxiolytic,3615.0,5252.0512
2025-03,Nottingham,Dosulepin hydrochloride,antidepressant,304.0,3469.8023
2025-03,Nottingham,Doxepin,antidepressant,14.0,1143.9101
2025-03,Nottingham,Duloxetine hydrochloride,antidepressant,5480.0,18426.8903
2025-03,Nottingham,Escitalopram,antidepressant,1601.0,2647.572
2025-03,Nottingham,Fluoxetine hydrochloride,antidepressant,7322.0,11395.1185
2025-03,Nottingham,Flupentixol decanoate,antidepressant,3.0,40.7867
2025-03,Nottingham,Flupentixol hydrochloride,antidepressant,142.0,686.446
2025-03,Nottingham,Fluvoxamine maleate,antidepressant,12.0,243.1317
2025-03,Nottingham,Imipramine hydrochloride,antidepressant,228.0,690.4284
2025-03,Nottingham,Isocarboxazid,antidepressant,1.0,863.1424
2025-03,Nottingham,Lofepramine hydrochloride,antidepressant,190.0,6170.446
2025-03,Nottingham,Loprazolam mesilate,anxiolytic,8.0,244.5368
2025-03,Nottingham,Lorazepam,anxiolytic,735.0,4275.4848
2025-03,Nottingham,Lormetazepam,anxiolytic,1.0,6.9601
2025-03,Nottingham,Melatonin,anxiolytic,705.0,10476.8982
2025-03,Nottingham,Mianserin hydrochloride,antidepressant,1.0,18.5937
2025-03,Nottingham,Midazolam hydrochloride,anxiolytic,140.0,12615.822
2025-03,Nottingham,Midazolam maleate,anxiolytic,15.0,1317.176
2025-03,Nottingham,Mirtazapine,antidepressant,12398.0,12433.4644
2025-03,Nottingham,Moclobemide,antidepressant,4.0,87.5843
2025-03,Nottingham,Nitrazepam,anxiolytic,184.0,1826.6894
2025-03,Nottingham,Nortriptyline,antidepressant,1570.0,4757.2898
2025-03,Nottingham,Oxazepam,anxiolytic,11.0,51.9022
2025-03,Nottingham,Oxitriptan,antidepressant,1.0,31.8172
2025-03,Nottingham,Paroxetine hydrochloride,antidepressant,837.0,1705.7052
2025-03,Nottingham,Phenelzine sulfate,antidepressant,2.0,235.4248
2025-03,Nottingham,Phenobarbital,anxiolytic,114.0,1001.9001
2025-03,Nottingham,Pregabalin,anxiolytic,9528.0,26020.4505
2025-03,Nottingham,Promethazine teoclate,anxiolytic,39.0,186.8187
2025-03,Nottingham,Reboxetine,antidepressant,15.0,242.8149
2025-03,Nottingham,Sertraline hydrochloride,antidepressant,26883.0,44671.1804
2025-03,Nottingham,Temazepam,anxiolytic,216.0,4785.5917
2025-03,Nottingham,Tranylcypromine sulfate,antidepressant,4.0,6790.0496
2025-03,Nottingham,Trazodone hydrochloride,antidepressant,1973.0,7598.4913
2025-03,Nottingham,Trimipramine maleate,antidepressant,9.0,3436.5716
2025-03,Nottingham,Tryptophan,antidepressant,1.0,87.0671
2025-03,Nottingham,Venlafaxine,antidepressant,6318.0,45972.6274
2025-03,Nottingham,Vortioxetine,antidepressant,202.0,4941.1315
2025-03,Nottingham,Zolpidem tartrate,anxiolytic,585.0,437.1624
2025-03,Nottingham,Zopiclone,anxiolytic,4032.0,2476.092
2025-03,Peterborough,Agomelatine,antidepressant,3.0,60.8346
2025-03,Peterborough,Amitriptyline hydrochloride,antidepressant,8333.0,7046.2039
2025-03,Peterborough,Bupropion hydrochloride,antidepressant,14.0,511.4084
2025-03,Peterborough,Buspirone hydrochloride,anxiolytic,72.0,493.4715
2025-03,Peterborough,Chloral hydrate,anxiolytic,1.0,651.4424
2025-03,Peterborough,Chlordiazepoxide hydrochloride,anxiolytic,5.0,12.0415
2025-03,Peterborough,Citalopram hydrobromide,antidepressant,7124.0,4392.1835
2025-03,Peterborough,Citalopram hydrochloride,antidepressant,30.0,370.3562
2025-03,Peterborough,Clobazam,anxiolytic,138.0,4305.8849
2025-03,Peterborough,Clomipramine hydrochloride,antidepressant,67.0,697.957
2025-03,Peterborough,Clonazepam,anxiolytic,422.0,2486.5313
2025-03,Peterborough,Daridorexant,anxiolytic,31.0,1198.2236
2025-03,Peterborough,Diazepam,anxiolytic,1352.0,4974.6001
2025-03,Peterborough,Dosulepin hydrochloride,antidepressant,116.0,1073.7996
2025-03,Peterborough,Doxepin,antidepressant,2.0,110.5448
2025-03,Peterborough,Duloxetine hydrochloride,antidepressant,1227.0,3681.9259
2025-03,Peterborough,Escitalopram,antidepressant,637.0,1046.6235
2025-03,Peterborough,Fluoxetine hydrochloride,antidepressant,2898.0,5008.6274
2025-03,Peterborough,Flupentixol decanoate,antidepressant,21.0,313.5013
2025-03,Peterborough,Flupentixol hydrochloride,antidepressant,63.0,194.5975
2025-03,Peterborough,Fluvoxamine maleate,antidepressant,7.0,120.9673
2025-03,Peterborough,Imipramine hydrochloride,antidepressant,52.0,859.1659
2025-03,Peterborough,Lofepramine hydrochloride,antidepressant,21.0,427.3604
2025-03,Peterborough,Loprazolam mesilate,anxiolytic,12.0,252.2443
2025-03,Peterborough,Lorazepam,anxiolytic,454.0,2703.4412
2025-03,Peterborough,Lormetazepam,anxiolytic,6.0,44.2485
2025-03,Peterborough,Melatonin,anxiolytic,667.0,16383.4576
2025-03,Peterborough,Midazolam hydrochloride,anxiolytic,40.0,3905.686
2025-03,Peterborough,Midazolam maleate,anxiolytic,5.0,467.8201
2025-03,Peterborough,Mirtazapine,antidepressant,4748.0,4417.6624
2025-03,Peterborough,Moclobemide,antidepressant,1.0,24.916
2025-03,Peterborough,Nitrazepam,anxiolytic,98.0,1117.2711
2025-03,Peterborough,Nortriptyline,antidepressant,454.0,1287.8125
2025-03,Peterborough,Oxazepam,anxiolytic,5.0,12.0575
2025-03,Peterborough,Paroxetine hydrochloride,antidepressant,578.0,1006.1606
2025-03,Peterborough,Phenelzine sulfate,antidepressant,1.0,120.0124
2025-03,Peterborough,Phenobarbital,anxiolytic,70.0,1639.7208
2025-03,Peterborough,Pregabalin,anxiolytic,3813.0,10045.8079
2025-03,Peterborough,Promethazine teoclate,anxiolytic,8.0,49.7571
2025-03,Peterborough,Reboxetine,antidepressant,6.0,50.8728
2025-03,Peterborough,Sertraline hydrochloride,antidepressant,11205.0,19454.9724
2025-03,Peterborough,Sodium oxybate,anxiolytic,1.0,1080.0124
2025-03,Peterborough,Temazepam,anxiolytic,130.0,2614.3515
2025-03,Peterborough,Tranylcypromine sulfate,antidepressant,1.0,485.0124
2025-03,Peterborough,Trazodone hydrochloride,antidepressant,192.0,802.8315
2025-03,Peterborough,Trimipramine maleate,antidepressant,11.0,820.0362
2025-03,Peterborough,Tryptophan,antidepressant,1.0,174.1218
2025-03,Peterborough,Venlafaxine,antidepressant,2443.0,18283.0204
2025-03,Peterborough,Vortioxetine,antidepressant,79.0,1670.3722
2025-03,Peterborough,Zolpidem tartrate,anxiolytic,244.0,221.8017
2025-03,Peterborough,Zopiclone,anxiolytic,1486.0,947.6502
2025-03,Plymouth,Agomelatine,antidepressant,11.0,191.9482
2025-03,Plymouth,Amitriptyline hydrochloride,antidepressant,7788.0,9156.5596
2025-03,Plymouth,Bupropion hydrochloride,antidepressant,7.0,275.2193
2025-03,Plymouth,Buspirone hydrochloride,anxiolytic,66.0,466.8375
2025-03,Plymouth,Chloral hydrate,anxiolytic,2.0,1221.2748
2025-03,Plymouth,Chlordiazepoxide hydrochloride,anxiolytic,8.0,11.0748
2025-03,Plymouth,Citalopram hydrobromide,antidepressant,5171.0,4248.5363
2025-03,Plymouth,Citalopram hydrochloride,antidepressant,29.0,320.3459
2025-03,Plymouth,Clobazam,anxiolytic,118.0,5772.2858
2025-03,Plymouth,Clomipramine hydrochloride,antidepressant,83.0,1044.3295
2025-03,Plymouth,Clonazepam,anxiolytic,257.0,1430.2863
2025-03,Plymouth,Daridorexant,anxiolytic,28.0,1203.122
2025-03,Plymouth,Diazepam,anxiolytic,1834.0,2434.2484
2025-03,Plymouth,Dosulepin hydrochloride,antidepressant,83.0,917.014
2025-03,Plymouth,Doxepin,antidepressant,8.0,1342.8592
2025-03,Plymouth,Duloxetine hydrochloride,antidepressant,2196.0,8034.0242
2025-03,Plymouth,Escitalopram,antidepressant,472.0,1068.1883
2025-03,Plymouth,Fluoxetine hydrochloride,antidepressant,2934.0,5048.4103
2025-03,Plymouth,Flupentixol decanoate,antidepressant,1.0,2.9908
2025-03,Plymouth,Flupentixol hydrochloride,antidepressant,46.0,116.2577
2025-03,Plymouth,Fluvoxamine maleate,antidepressant,8.0,111.9025
2025-03,Plymouth,Imipramine hydrochloride,antidepressant,98.0,183.6836
2025-03,Plymouth,Lofepramine hydrochloride,antidepressant,58.0,1652.2391
2025-03,Plymouth,Lorazepam,anxiolytic,355.0,2642.6774
2025-03,Plymouth,Lormetazepam,anxiolytic,6.0,27.5693
2025-03,Plymouth,Melatonin,anxiolytic,2048.0,26539.9622
2025-03,Plymouth,Mianserin hydrochloride,antidepressant,3.0,55.7811
2025-03,Plymouth,Midazolam hydrochloride,anxiolytic,30.0,2964.9092
2025-03,Plymouth,Midazolam maleate,anxiolytic,13.0,1647.5212
2025-03,Plymouth,Mirtazapine,antidepressant,6453.0,7518.6608
2025-03,Plymouth,Moclobemide,antidepressant,7.0,78.6409
2025-03,Plymouth,Nitrazepam,anxiolytic,105.0,155.7008
2025-03,Plymouth,Nortriptyline,antidepressant,360.0,1258.1557
2025-03,Plymouth,Oxazepam,anxiolytic,7.0,39.0374
2025-03,Plymouth,Paroxetine hydrochloride,antidepressant,385.0,691.9189
2025-03,Plymouth,Phenobarbital,anxiolytic,31.0,142.742
2025-03,Plymouth,Pregabalin,anxiolytic,3772.0,8046.0757
2025-03,Plymouth,Promethazine teoclate,anxiolytic,10.0,45.4433
2025-03,Plymouth,Reboxetine,antidepressant,12.0,216.1162
2025-03,Plymouth,Sertraline hydrochloride,antidepressant,9732.0,19386.2542
2025-03,Plymouth,Sodium oxybate,anxiolytic,1.0,1080.0124
2025-03,Plymouth,Temazepam,anxiolytic,104.0,1895.1917
2025-03,Plymouth,Tranylcypromine sulfate,antidepressant,2.0,5335.0248
2025-03,Plymouth,Trazodone hydrochloride,antidepressant,492.0,1200.4791
2025-03,Plymouth,Trimipramine maleate,antidepressant,15.0,1451.3225
2025-03,Plymouth,Venlafaxine,antidepressant,3368.0,24852.6337
2025-03,Plymouth,Vortioxetine,antidepressant,62.0,1297.3611
2025-03,Plymouth,Zolpidem tartrate,anxiolytic,197.0,148.5451
2025-03,Plymouth,Zopiclone,anxiolytic,1970.0,1183.2781
2025-03,Sunderland,Agomelatine,antidepressant,65.0,482.6819
2025-03,Sunderland,Amitriptyline hydrochloride,antidepressant,7755.0,6107.6944
2025-03,Sunderland,Bupropion hydrochloride,antidepressant,2.0,54.3393
2025-03,Sunderland,Buspirone hydrochloride,anxiolytic,51.0,218.1033
2025-03,Sunderland,Chlordiazepoxide hydrochloride,anxiolytic,24.0,10.6333
2025-03,Sunderland,Citalopram hydrobromide,antidepressant,5595.0,3321.3471
2025-03,Sunderland,Citalopram hydrochloride,antidepressant,14.0,200.1651
2025-03,Sunderland,Clobazam,anxiolytic,139.0,3394.0814
2025-03,Sunderland,Clomethiazole,anxiolytic,4.0,16.5296
2025-03,Sunderland,Clomipramine hydrochloride,antidepressant,105.0,792.9267
2025-03,Sunderland,Clonazepam,anxiolytic,394.0,1642.7584
2025-03,Sunderland,Daridorexant,anxiolytic,5.0,199.5545
2025-03,Sunderland,Diazepam,anxiolytic,923.0,1418.2819
2025-03,Sunderland,Dosulepin hydrochloride,antidepressant,133.0,700.8653
2025-03,Sunderland,Doxepin,antidepressant,9.0,240.7816
2025-03,Sunderland,Duloxetine hydrochloride,antidepressant,3516.0,7114.6203
2025-03,Sunderland,Escitalopram,antidepressant,702.0,1028.0792
2025-03,Sunderland,Fluoxetine hydrochloride,antidepressant,4781.0,5271.4168
2025-03,Sunderland,Flupentixol hydrochloride,antidepressant,37.0,78.802
2025-03,Sunderland,Fluvoxamine maleate,antidepressant,3.0,60.9829
2025-03,Sunderland,Imipramine hydrochloride,antidepressant,31.0,47.1705
2025-03,Sunderland,Lofepramine hydrochloride,antidepressant,113.0,1631.3612
2025-03,Sunderland,Loprazolam mesilate,anxiolytic,1.0,52.4462
2025-03,Sunderland,Lorazepam,anxiolytic,274.0,1997.0047
2025-03,Sunderland,Lormetazepam,anxiolytic,1.0,6.9601
2025-03,Sunderland,Melatonin,anxiolytic,1357.0,20216.248
2025-03,Sunderland,Midazolam hydrochloride,anxiolytic,27.0,2475.9348
2025-03,Sunderland,Midazolam maleate,anxiolytic,10.0,1510.204
2025-03,Sunderland,Mirtazapine,antidepressant,9276.0,6570.0462
2025-03,Sunderland,Moclobemide,antidepressant,5.0,60.1388
2025-03,Sunderland,Nitrazepam,anxiolytic,96.0,151.6104
2025-03,Sunderland,Nortriptyline,antidepressant,610.0,1017.865
2025-03,Sunderland,Oxazepam,anxiolytic,4.0,9.5852
2025-03,Sunderland,Paraldehyde,anxiolytic,1.0,25.9274
2025-03,Sunderland,Paroxetine hydrochloride,antidepressant,651.0,846.6071
2025-03,Sunderland,Phenobarbital,anxiolytic,71.0,184.3404
2025-03,Sunderland,Pregabalin,anxiolytic,3613.0,8284.0512
2025-03,Sunderland,Promethazine teoclate,anxiolytic,2.0,5.6441
2025-03,Sunderland,Reboxetine,antidepressant,6.0,105.4555
2025-03,Sunderland,Sertraline hydrochloride,antidepressant,11834.0,17272.4665
2025-03,Sunderland,Temazepam,anxiolytic,133.0,2401.8692
2025-03,Sunderland,Trazodone hydrochloride,antidepressant,1483.0,1678.257
2025-03,Sunderland,Trimipramine maleate,antidepressant,9.0,454.6316
2025-03,Sunderland,Venlafaxine,antidepressant,2898.0,10905.8074
2025-03,Sunderland,Vortioxetine,antidepressant,193.0,2682.8104
2025-03,Sunderland,Zolpidem tartrate,anxiolytic,101.0,75.7615
2025-03,Sunderland,Zopiclone,anxiolytic,818.0,447.2052
2025-03,York,Agomelatine,antidepressant,2.0,25.6837
2025-03,York,Amitriptyline hydrochloride,antidepressant,6591.0,7471.306
2025-03,York,Bupropion hydrochloride,antidepressant,9.0,303.3317
2025-03,York,Buspirone hydrochloride,anxiolytic,35.0,314.4838
2025-03,York,Chloral hydrate,anxiolytic,2.0,488.5248
2025-03,York,Chlordiazepoxide hydrochloride,anxiolytic,2.0,11.3323
2025-03,York,Citalopram hydrobromide,antidepressant,4569.0,3205.8197
2025-03,York,Citalopram hydrochloride,antidepressant,18.0,243.512
2025-03,York,Clobazam,anxiolytic,106.0,3692.1283
2025-03,York,Clomipramine hydrochloride,antidepressant,76.0,942.7407
2025-03,York,Clonazepam,anxiolytic,173.0,891.7354
2025-03,York,Daridorexant,anxiolytic,10.0,426.1447
2025-03,York,Diazepam,anxiolytic,938.0,547.1559
2025-03,York,Dosulepin hydrochloride,antidepressant,60.0,571.6616
2025-03,York,Doxepin,antidepressant,3.0,190.8826
2025-03,York,Duloxetine hydrochloride,antidepressant,1036.0,3073.6983
2025-03,York,Escitalopram,antidepressant,562.0,1023.7482
2025-03,York,Fluoxetine hydrochloride,antidepressant,2683.0,4042.5493
2025-03,York,Flupentixol decanoate,antidepressant,16.0,111.6984
2025-03,York,Flupentixol hydrochloride,antidepressant,44.0,196.6223
2025-03,York,Fluvoxamine maleate,antidepressant,7.0,207.3786
2025-03,York,Imipramine hydrochloride,antidepressant,62.0,148.288
2025-03,York,Lofepramine hydrochloride,antidepressant,44.0,1080.7454
2025-03,York,Lorazepam,anxiolytic,316.0,2284.1304
2025-03,York,Lormetazepam,anxiolytic,2.0,14.9042
2025-03,York,Melatonin,anxiolytic,673.0,21362.1315
2025-03,York,Mianserin hydrochloride,antidepressant,4.0,239.3362
2025-03,York,Midazolam hydrochloride,anxiolytic,26.0,2863.6021
2025-03,York,Midazolam maleate,anxiolytic,4.0,586.8896
2025-03,York,Mirtazapine,antidepressant,3848.0,3696.7673
2025-03,York,Moclobemide,antidepressant,4.0,117.1142
2025-03,York,Nitrazepam,anxiolytic,98.0,154.4885
2025-03,York,Nortriptyline,antidepressant,486.0,1664.6187
2025-03,York,Oxazepam,anxiolytic,8.0,13.3907
2025-03,York,Paroxetine hydrochloride,antidepressant,321.0,715.5522
2025-03,York,Phenelzine sulfate,antidepressant,2.0,130.7843
2025-03,York,Phenobarbital,anxiolytic,34.0,120.9928
2025-03,York,Pregabalin,anxiolytic,3234.0,11396.7005
2025-03,York,Promethazine teoclate,anxiolytic,6.0,35.4131
2025-03,York,Reboxetine,antidepressant,7.0,142.3725
2025-03,York,Sertraline hydrochloride,antidepressant,11197.0,20785.4939
2025-03,York,Temazepam,anxiolytic,79.0,1989.5523
2025-03,York,Trazodone hydrochloride,antidepressant,380.0,847.9055
2025-03,York,Trimipramine maleate,antidepressant,2.0,570.697
2025-03,York,Venlafaxine,antidepressant,1502.0,10890.3857
2025-03,York,Vortioxetine,antidepressant,134.0,3749.4774
2025-03,York,Zolpidem tartrate,anxiolytic,66.0,65.1033
2025-03,York,Zopiclone,anxiolytic,1035.0,702.5019
2025-04,Birmingham,Agomelatine,antidepressant,14.0,413.3987
2025-04,Birmingham,Amitriptyline hydrochloride,antidepressant,22869.0,21740.0208
2025-04,Birmingham,Bupropion hydrochloride,antidepressant,16.0,601.1968
2025-04,Birmingham,Buspirone hydrochloride,anxiolytic,391.0,2630.0762
2025-04,Birmingham,Chloral hydrate,anxiolytic,8.0,3530.6389
2025-04,Birmingham,Chlordiazepoxide hydrochloride,anxiolytic,31.0,82.002
2025-04,Birmingham,Citalopram hydrobromide,antidepressant,16775.0,13319.8866
2025-04,Birmingham,Citalopram hydrochloride,antidepressant,119.0,1222.5403
2025-04,Birmingham,Clobazam,anxiolytic,917.0,22314.5237
2025-04,Birmingham,Clomethiazole,anxiolytic,2.0,130.9006
2025-04,Birmingham,Clomipramine hydrochloride,antidepressant,213.0,2910.2032
2025-04,Birmingham,Clonazepam,anxiolytic,1130.0,13329.7529
2025-04,Birmingham,Daridorexant,anxiolytic,283.0,10464.1127
2025-04,Birmingham,Diazepam,anxiolytic,5412.0,11000.6096
2025-04,Birmingham,Dosulepin hydrochloride,antidepressant,352.0,4341.9863
2025-04,Birmingham,Doxepin,antidepressant,7.0,447.6468
2025-04,Birmingham,Duloxetine hydrochloride,antidepressant,6047.0,27504.7411
2025-04,Birmingham,Escitalopram,antidepressant,2109.0,3767.6708
2025-04,Birmingham,Fluoxetine hydrochloride,antidepressant,8586.0,15739.3805
2025-04,Birmingham,Flupentixol decanoate,antidepressant,41.0,1102.0314
2025-04,Birmingham,Flupentixol hydrochloride,antidepressant,195.0,960.761
2025-04,Birmingham,Fluvoxamine maleate,antidepressant,28.0,625.1318
2025-04,Birmingham,Imipramine hydrochloride,antidepressant,58.0,339.2392
2025-04,Birmingham,Isocarboxazid,antidepressant,2.0,906.3248
2025-04,Birmingham,Lofepramine hydrochloride,antidepressant,100.0,3453.06
2025-04,Birmingham,Loprazolam mesilate,anxiolytic,14.0,350.2111
2025-04,Birmingham,Lorazepam,anxiolytic,1790.0,12163.1449
2025-04,Birmingham,Lormetazepam,anxiolytic,10.0,82.037
2025-04,Birmingham,Melatonin,anxiolytic,2735.0,97646.9788
2025-04,Birmingham,Mianserin hydrochloride,antidepressant,1.0,191.0124
2025-04,Birmingham,Midazolam hydrochloride,anxiolytic,183.0,18357.0964
2025-04,Birmingham,Midazolam maleate,anxiolytic,26.0,5364.7824
2025-04,Birmingham,Mirtazapine,antidepressant,21691.0,23241.5971
2025-04,Birmingham,Moclobemide,antidepressant,14.0,279.6507
2025-04,Birmingham,Nitrazepam,anxiolytic,300.0,10520.445
2025-04,Birmingham,Nortriptyline,antidepressant,630.0,2543.8493
2025-04,Birmingham,Oxazepam,anxiolytic,27.0,139.2484
2025-04,Birmingham,Paroxetine hydrochloride,antidepressant,1823.0,3487.1983
2025-04,Birmingham,Phenelzine sulfate,antidepressant,1.0,134.5124
2025-04,Birmingham,Phenobarbital,anxiolytic,170.0,1723.388
2025-04,Birmingham,Pregabalin,anxiolytic,16995.0,44969.5351
2025-04,Birmingham,Promethazine teoclate,anxiolytic,32.0,176.0309
2025-04,Birmingham,Reboxetine,antidepressant,18.0,240.7266
2025-04,Birmingham,Sertraline hydrochloride,antidepressant,36775.0,65086.9532
2025-04,Birmingham,Sodium oxybate,anxiolytic,3.0,1800.0372
2025-04,Birmingham,Temazepam,anxiolytic,380.0,9015.902
2025-04,Birmingham,Tranylcypromine sulfate,antidepressant,2.0,2910.0248
2025-04,Birmingham,Trazodone hydrochloride,antidepressant,428.0,1758.16
2025-04,Birmingham,Trimipramine maleate,antidepressant,11.0,1077.9964
2025-04,Birmingham,Tryptophan,antidepressant,2.0,58.2715
2025-04,Birmingham,Venlafaxine,antidepressant,8639.0,76408.8602
2025-04,Birmingham,Vortioxetine,antidepressant,310.0,7576.3158
2025-04,Birmingham,Zolpidem tartrate,anxiolytic,914.0,805.7687
2025-04,Birmingham,Zopiclone,anxiolytic,6205.0,3937.5632
2025-04,Brighton,Agomelatine,antidepressant,6.0,69.3612
2025-04,Brighton,Amitriptyline hydrochloride,antidepressant,3768.0,3735.5942
2025-04,Brighton,Bupropion hydrochloride,antidepressant,29.0,1306.293
2025-04,Brighton,Buspirone hydrochloride,anxiolytic,77.0,305.7712
2025-04,Brighton,Chlordiazepoxide hydrochloride,anxiolytic,1.0,8.3353
2025-04,Brighton,Citalopram hydrobromide,antidepressant,3646.0,2973.8326
2025-04,Brighton,Citalopram hydrochloride,antidepressant,12.0,155.7921
2025-04,Brighton,Clobazam,anxiolytic,112.0,1373.7044
2025-04,Brighton,Clomipramine hydrochloride,antidepressant,54.0,616.864
2025-04,Brighton,Clonazepam,anxiolytic,441.0,1810.1677
2025-04,Brighton,Daridorexant,anxiolytic,41.0,1617.5053
2025-04,Brighton,Diazepam,anxiolytic,2346.0,1868.0337
2025-04,Brighton,Dosulepin hydrochloride,antidepressant,60.0,704.3668
2025-04,Brighton,Doxepin,antidepressant,3.0,175.3572
2025-04,Brighton,Duloxetine hydrochloride,antidepressant,2235.0,8659.3103
2025-04,Brighton,Escitalopram,antidepressant,850.0,1444.0753
2025-04,Brighton,Fluoxetine hydrochloride,antidepressant,1995.0,3517.6688
2025-04,Brighton,Flupentixol decanoate,antidepressant,5.0,65.8377
2025-04,Brighton,Flupentixol hydrochloride,antidepressant,23.0,107.9573
2025-04,Brighton,Fluvoxamine maleate,antidepressant,7.0,173.8813
2025-04,Brighton,Imipramine hydrochloride,antidepressant,13.0,80.8212
2025-04,Brighton,Lofepramine hydrochloride,antidepressant,7.0,154.2868
