date,country,group,chemical_substance,items
2022-05,England,Anxiolytics,Loprazolam mesilate,183.0
2022-05,England,Anxiolytics,Lormetazepam,153.0
2022-05,England,Anxiolytics,Nitrazepam,3259.0
2022-05,England,Anxiolytics,Temazepam,7293.0
2022-05,England,Anxiolytics,Zolpidem tartrate,7124.0
2022-05,England,Anxiolytics,Zopiclone,54176.0
2022-05,England,Anxiolytics,Buspirone hydrochloride,1650.0
2022-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,245.0
2022-05,England,Anxiolytics,Diazepam,44246.0
2022-05,England,Anxiolytics,Lorazepam,12822.0
2022-05,England,Anxiolytics,Oxazepam,389.0
2022-05,England,Anxiolytics,Amobarbital sodium,6.0
2022-05,England,Anxiolytics,Secobarbital sodium,5.0
2022-05,England,Antidepressants,Amitriptyline hydrochloride,167453.0
2022-05,England,Antidepressants,Clomipramine hydrochloride,2872.0
2022-05,England,Antidepressants,Dosulepin hydrochloride,4414.0
2022-05,England,Antidepressants,Doxepin,184.0
2022-05,England,Antidepressants,Imipramine hydrochloride,1205.0
2022-05,England,Antidepressants,Lofepramine hydrochloride,1282.0
2022-05,England,Antidepressants,Mianserin hydrochloride,6.0
2022-05,England,Antidepressants,Nortriptyline,8622.0
2022-05,England,Antidepressants,Trazodone hydrochloride,7674.0
2022-05,England,Antidepressants,Trimipramine maleate,178.0
2022-05,England,Antidepressants,Isocarboxazid,21.0
2022-05,England,Antidepressants,Moclobemide,67.0
2022-05,England,Antidepressants,Phenelzine sulfate,81.0
2022-05,England,Antidepressants,Tranylcypromine sulfate,31.0
2022-05,England,Antidepressants,Citalopram hydrobromide,173881.0
2022-05,England,Antidepressants,Fluoxetine hydrochloride,72561.0
2022-05,England,Antidepressants,Fluvoxamine maleate,230.0
2022-05,England,Antidepressants,Paroxetine hydrochloride,13951.0
2022-05,England,Antidepressants,Sertraline hydrochloride,211455.0
2022-05,England,Antidepressants,Escitalopram,16367.0
2022-05,England,Antidepressants,Citalopram hydrochloride,794.0
2022-05,England,Antidepressants,Vortioxetine,2857.0
2022-05,England,Antidepressants,Reboxetine,189.0
2022-05,England,Antidepressants,Venlafaxine,64935.0
2022-05,England,Antidepressants,Mirtazapine,99638.0
2022-05,England,Antidepressants,Duloxetine hydrochloride,29274.0
2022-05,England,Antidepressants,Agomelatine,161.0
2022-05,England,Anxiolytics,Promethazine teoclate,475.0
2022-05,England,Anxiolytics,Clobazam,3448.0
2022-05,England,Anxiolytics,Pregabalin,83870.0
2022-05,England,Anxiolytics,Clonazepam,14124.0
2022-05,England,Anxiolytics,Phenobarbital,1875.0
2022-05,England,Anxiolytics,Phenobarbital sodium,3.0
2022-05,England,Anxiolytics,Paraldehyde,30.0
2022-05,England,Anxiolytics,Midazolam maleate,242.0
2022-05,England,Anxiolytics,Midazolam hydrochloride,751.0
2022-05,England,Antidepressants,Bupropion hydrochloride,810.0
2022-05,England,Anxiolytics,Sodium oxybate,10.0
2022-05,England,Anxiolytics,Melatonin,19400.0
2022-05,England,Anxiolytics,Chloral hydrate,109.0
2022-05,England,Anxiolytics,Clomethiazole edisilate,1.0
2022-05,England,Anxiolytics,Clomethiazole,70.0
2022-05,England,Anxiolytics,Loprazolam mesilate,55.0
2022-05,England,Anxiolytics,Lormetazepam,92.0
2022-05,England,Anxiolytics,Nitrazepam,2165.0
2022-05,England,Anxiolytics,Temazepam,5214.0
2022-05,England,Anxiolytics,Zolpidem tartrate,6878.0
2022-05,England,Anxiolytics,Zopiclone,45809.0
2022-05,England,Anxiolytics,Buspirone hydrochloride,1002.0
2022-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,247.0
2022-05,England,Anxiolytics,Diazepam,37346.0
2022-05,England,Anxiolytics,Lorazepam,8393.0
2022-05,England,Anxiolytics,Oxazepam,256.0
2022-05,England,Anxiolytics,Amobarbital sodium,6.0
2022-05,England,Anxiolytics,Secobarbital sodium,29.0
2022-05,England,Antidepressants,Amitriptyline hydrochloride,110858.0
2022-05,England,Antidepressants,Clomipramine hydrochloride,1829.0
2022-05,England,Antidepressants,Dosulepin hydrochloride,3015.0
2022-05,England,Antidepressants,Doxepin,191.0
2022-05,England,Antidepressants,Imipramine hydrochloride,934.0
2022-05,England,Antidepressants,Lofepramine hydrochloride,1130.0
2022-05,England,Antidepressants,Mianserin hydrochloride,9.0
2022-05,England,Antidepressants,Nortriptyline,7434.0
2022-05,England,Antidepressants,Trazodone hydrochloride,5357.0
2022-05,England,Antidepressants,Trimipramine maleate,313.0
2022-05,England,Antidepressants,Isocarboxazid,19.0
2022-05,England,Antidepressants,Moclobemide,104.0
2022-05,England,Antidepressants,Phenelzine sulfate,48.0
2022-05,England,Antidepressants,Tranylcypromine sulfate,44.0
2022-05,England,Antidepressants,Citalopram hydrobromide,109962.0
2022-05,England,Antidepressants,Fluoxetine hydrochloride,49176.0
2022-05,England,Antidepressants,Fluvoxamine maleate,324.0
2022-05,England,Antidepressants,Paroxetine hydrochloride,11709.0
2022-05,England,Antidepressants,Sertraline hydrochloride,174660.0
2022-05,England,Antidepressants,Escitalopram,15782.0
2022-05,England,Antidepressants,Citalopram hydrochloride,389.0
2022-05,England,Antidepressants,Vortioxetine,2484.0
2022-05,England,Antidepressants,Reboxetine,158.0
2022-05,England,Antidepressants,Venlafaxine,41608.0
2022-05,England,Antidepressants,Mirtazapine,105659.0
2022-05,England,Antidepressants,Duloxetine hydrochloride,23645.0
2022-05,England,Antidepressants,Agomelatine,397.0
2022-05,England,Anxiolytics,Promethazine teoclate,221.0
2022-05,England,Anxiolytics,Clobazam,4108.0
2022-05,England,Anxiolytics,Pregabalin,67830.0
2022-05,England,Anxiolytics,Clonazepam,12027.0
2022-05,England,Anxiolytics,Phenobarbital,1336.0
2022-05,England,Anxiolytics,Phenobarbital sodium,5.0
2022-05,England,Anxiolytics,Paraldehyde,52.0
2022-05,England,Anxiolytics,Midazolam maleate,202.0
2022-05,England,Anxiolytics,Midazolam hydrochloride,1179.0
2022-05,England,Antidepressants,Bupropion hydrochloride,1340.0
2022-05,England,Anxiolytics,Sodium oxybate,44.0
2022-05,England,Anxiolytics,Melatonin,27210.0
2022-05,England,Anxiolytics,Chloral hydrate,101.0
2022-05,England,Anxiolytics,Clomethiazole edisilate,67.0
2022-05,England,Anxiolytics,Clomethiazole,89.0
2022-05,England,Anxiolytics,Loprazolam mesilate,186.0
2022-05,England,Anxiolytics,Lormetazepam,138.0
2022-05,England,Anxiolytics,Nitrazepam,4292.0
2022-05,England,Anxiolytics,Temazepam,9425.0
2022-05,England,Anxiolytics,Zolpidem tartrate,9124.0
2022-05,England,Anxiolytics,Zopiclone,79434.0
2022-05,England,Anxiolytics,Buspirone hydrochloride,2891.0
2022-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,579.0
2022-05,England,Anxiolytics,Diazepam,75909.0
2022-05,England,Anxiolytics,Lorazepam,20799.0
2022-05,England,Anxiolytics,Oxazepam,694.0
2022-05,England,Anxiolytics,Amobarbital sodium,16.0
2022-05,England,Anxiolytics,Secobarbital sodium,3.0
2022-05,England,Antidepressants,Amitriptyline hydrochloride,256774.0
2022-05,England,Antidepressants,Clomipramine hydrochloride,3367.0
2022-05,England,Antidepressants,Dosulepin hydrochloride,6718.0
2022-05,England,Antidepressants,Doxepin,256.0
2022-05,England,Antidepressants,Imipramine hydrochloride,2074.0
2022-05,England,Antidepressants,Lofepramine hydrochloride,2753.0
2022-05,England,Antidepressants,Mianserin hydrochloride,16.0
2022-05,England,Antidepressants,Nortriptyline,11707.0
2022-05,England,Antidepressants,Trazodone hydrochloride,12104.0
2022-05,England,Antidepressants,Trimipramine maleate,213.0
2022-05,England,Antidepressants,Isocarboxazid,30.0
2022-05,England,Antidepressants,Moclobemide,119.0
2022-05,England,Antidepressants,Phenelzine sulfate,51.0
2022-05,England,Antidepressants,Tranylcypromine sulfate,58.0
2022-05,England,Antidepressants,Citalopram hydrobromide,233549.0
2022-05,England,Antidepressants,Fluoxetine hydrochloride,118389.0
2022-05,England,Antidepressants,Fluvoxamine maleate,409.0
2022-05,England,Antidepressants,Paroxetine hydrochloride,20435.0
2022-05,England,Antidepressants,Sertraline hydrochloride,354952.0
2022-05,England,Antidepressants,Escitalopram,24496.0
2022-05,England,Antidepressants,Citalopram hydrochloride,1242.0
2022-05,England,Antidepressants,Vortioxetine,4316.0
2022-05,England,Antidepressants,Reboxetine,300.0
2022-05,England,Antidepressants,Venlafaxine,85957.0
2022-05,England,Antidepressants,Mirtazapine,172114.0
2022-05,England,Antidepressants,Duloxetine hydrochloride,55535.0
2022-05,England,Antidepressants,Agomelatine,275.0
2022-05,England,Anxiolytics,Promethazine teoclate,501.0
2022-05,England,Anxiolytics,Clobazam,6226.0
2022-05,England,Anxiolytics,Pregabalin,142064.0
2022-05,England,Anxiolytics,Clonazepam,14526.0
2022-05,England,Anxiolytics,Phenobarbital,2692.0
2022-05,England,Anxiolytics,Phenobarbital sodium,2.0
2022-05,England,Anxiolytics,Paraldehyde,21.0
2022-05,England,Anxiolytics,Midazolam maleate,211.0
2022-05,England,Anxiolytics,Midazolam hydrochloride,1337.0
2022-05,England,Antidepressants,Bupropion hydrochloride,638.0
2022-05,England,Anxiolytics,Sodium oxybate,8.0
2022-05,England,Anxiolytics,Melatonin,21157.0
2022-05,England,Anxiolytics,Chloral hydrate,125.0
2022-05,England,Anxiolytics,Clomethiazole edisilate,16.0
2022-05,England,Anxiolytics,Clomethiazole,192.0
2022-05,England,Anxiolytics,Loprazolam mesilate,233.0
2022-05,England,Anxiolytics,Lormetazepam,182.0
2022-05,England,Anxiolytics,Nitrazepam,4940.0
2022-05,England,Anxiolytics,Temazepam,12007.0
2022-05,England,Anxiolytics,Zolpidem tartrate,4726.0
2022-05,England,Anxiolytics,Zopiclone,48590.0
2022-05,England,Anxiolytics,Buspirone hydrochloride,2923.0
2022-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,431.0
2022-05,England,Anxiolytics,Diazepam,51919.0
2022-05,England,Anxiolytics,Lorazepam,12796.0
2022-05,England,Anxiolytics,Oxazepam,799.0
2022-05,England,Anxiolytics,Amobarbital sodium,1.0
2022-05,England,Anxiolytics,Secobarbital sodium,1.0
2022-05,England,Antidepressants,Amitriptyline hydrochloride,270475.0
2022-05,England,Antidepressants,Clomipramine hydrochloride,3532.0
2022-05,England,Antidepressants,Dosulepin hydrochloride,5639.0
2022-05,England,Antidepressants,Doxepin,365.0
2022-05,England,Antidepressants,Imipramine hydrochloride,1799.0
2022-05,England,Antidepressants,Lofepramine hydrochloride,3141.0
2022-05,England,Antidepressants,Mianserin hydrochloride,21.0
2022-05,England,Antidepressants,Nortriptyline,11838.0
2022-05,England,Antidepressants,Trazodone hydrochloride,39640.0
2022-05,England,Antidepressants,Trimipramine maleate,237.0
2022-05,England,Antidepressants,Isocarboxazid,6.0
2022-05,England,Antidepressants,Moclobemide,128.0
2022-05,England,Antidepressants,Phenelzine sulfate,63.0
2022-05,England,Antidepressants,Tranylcypromine sulfate,34.0
2022-05,England,Antidepressants,Citalopram hydrobromide,207432.0
2022-05,England,Antidepressants,Fluoxetine hydrochloride,145247.0
2022-05,England,Antidepressants,Fluvoxamine maleate,378.0
2022-05,England,Antidepressants,Paroxetine hydrochloride,19625.0
2022-05,England,Antidepressants,Sertraline hydrochloride,359160.0
2022-05,England,Antidepressants,Escitalopram,19070.0
2022-05,England,Antidepressants,Citalopram hydrochloride,872.0
2022-05,England,Antidepressants,Vortioxetine,3529.0
2022-05,England,Antidepressants,Reboxetine,507.0
2022-05,England,Antidepressants,Venlafaxine,74108.0
2022-05,England,Antidepressants,Mirtazapine,206220.0
2022-05,England,Antidepressants,Duloxetine hydrochloride,68831.0
2022-05,England,Antidepressants,Agomelatine,374.0
2022-05,England,Anxiolytics,Promethazine teoclate,558.0
2022-05,England,Anxiolytics,Clobazam,4256.0
2022-05,England,Anxiolytics,Pregabalin,137859.0
2022-05,England,Anxiolytics,Clonazepam,13204.0
2022-05,England,Anxiolytics,Phenobarbital,2656.0
2022-05,England,Anxiolytics,Phenobarbital sodium,1.0
2022-05,England,Anxiolytics,Clonazepam,1.0
2022-05,England,Anxiolytics,Paraldehyde,29.0
2022-05,England,Anxiolytics,Midazolam maleate,228.0
2022-05,England,Anxiolytics,Midazolam hydrochloride,1072.0
2022-05,England,Antidepressants,Bupropion hydrochloride,596.0
2022-05,England,Anxiolytics,Sodium oxybate,2.0
2022-05,England,Anxiolytics,Melatonin,17457.0
2022-05,England,Anxiolytics,Chloral hydrate,145.0
2022-05,England,Anxiolytics,Cloral betaine,1.0
2022-05,England,Anxiolytics,Clomethiazole,73.0
2022-05,England,Anxiolytics,Loprazolam mesilate,205.0
2022-05,England,Anxiolytics,Lormetazepam,164.0
2022-05,England,Anxiolytics,Nitrazepam,5579.0
2022-05,England,Anxiolytics,Temazepam,7395.0
2022-05,England,Anxiolytics,Zolpidem tartrate,6732.0
2022-05,England,Anxiolytics,Zopiclone,56593.0
2022-05,England,Anxiolytics,Buspirone hydrochloride,5851.0
2022-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,319.0
2022-05,England,Anxiolytics,Diazepam,56366.0
